Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Original Currency,ReportDate_2024,Average Rank,Years Appeared,Adjusted Score,2016_Ranking,2017_Ranking,2018_Ranking,2019_Ranking,2020_Ranking,2021_Ranking,2022_Ranking,2023_Ranking,2024_Ranking,2025_Ranking,TotalRevenue_2020,TotalRevenue_2021,TotalRevenue_2022,TotalRevenue_2023,TotalRevenue_2024,NetIncome_2020,NetIncome_2021,NetIncome_2022,NetIncome_2023,NetIncome_2024,OperatingIncome_2020,OperatingIncome_2021,OperatingIncome_2022,OperatingIncome_2023,OperatingIncome_2024,GrossProfit_2020,GrossProfit_2021,GrossProfit_2022,GrossProfit_2023,GrossProfit_2024,DilutedEPS_2020,DilutedEPS_2021,DilutedEPS_2022,DilutedEPS_2023,DilutedEPS_2024,2016_Stock_Performance,2017_Stock_Performance,2018_Stock_Performance,2019_Stock_Performance,2020_Stock_Performance,2021_Stock_Performance,2022_Stock_Performance,2023_Stock_Performance,2024_Stock_Performance,2025_Stock_Performance
SIE.DE,Siemens,Germany,Industrials,327000,EUR,9/30/2024,0,0,0,,,,,,,,,,,,72801570547,84157048795,87553636966,88778980994,,7203573053,4353011277,9294140918,9705706851,,7506401396,8507254915,10991850393,11066680562,,26585756221,30220865557,34043050318,34869689848,,8.874390435,5.366726232,11.58698409,12.13651814,38.52818704,3.718548886,-13.05811633,25.41807455,16.42791398,31.82458355,-12.18147294,34.70008634,15.43814734,20.96025628
7011.T,Mitsubishi Heavy Industries,Japan,Industrials,,JPY,,0,0,0,,,,,,,,,,,25570832498,26678943420,29046104487,32186179435,,280861683.4,784697369.3,901564690.5,1534431298,,269009084,990911865.4,1242774419,1937827435,,4032523850,4533090568,5287137046,6428131156,,0.083507264,0.233630975,0.268359437,0.456411466,,2.558212798,-19.19561148,-3.158997493,13.61883852,-22.96652965,-13.69666107,98.96948964,63.94954809,174.1453795,60.52863436
VOLV-B.ST,Volvo Group,Sweden,Industrials,91154,SEK,12/31/2024,0,0,0,,,,,,,,,,,,39147663768,49797957888,58082875565,55407654791,,3448359157,3441522809,5240323756,5299642223,,4446255631,5221602680,8468552504,7330879006,,9439734633,11751997910,15759149644,15150293964,,1.695414329,1.692259092,2.576777361,2.606226245,41.22758038,47.8065824,-21.75393565,40.48348318,23.12580821,15.65191612,-6.53022869,42.82495611,6.040536883,2.854134452
KNEBV.HE,Kone,Finland,Industrials,63852,EUR,12/31/2024,0,0,0,,,,,,,,,,,,12293310735,12752347057,12805663553,12976486799,,1185824345,905561975.2,1082465173,1112280319,,1531446191,1258783761,1459772919,1502332578,,6345598389,6517707779,6896067824,7329264354,2.116290736,2.291673946,1.742139888,2.092906308,,11.48842351,9.196535937,-3.691888145,45.79505426,17.65021218,-3.192380009,-20.75032907,-3.905583224,8.288163386,23.3160789
E,Eni,Italy,Energy,32492,EUR,12/31/2024,0,0,0,,,,,,,,,,,,89533128798,1.55E+11,1.10E+11,1.04E+11,,6806037776,16236977599,5578355305,3068036957,,12949127018,23107322552,10834005504,7975259178,,16325838425,26632525077,14500683818,11789259388,-5.659031582,3.741508484,9.23684907,3.273819923,,16.62330896,6.989433229,-1.293471241,6.114147573,-28.45486516,39.26849056,9.303772331,24.72242273,-14.37912067,20.0268237
SAN,Banco Santander,Spain,Financials,206736,EUR,12/31/2024,0,0,0,,,,,,,,,,,,56597331147,63390507488,70010639062,74645432696,,9498754663,11230371559,12950296240,14701789899,,,,,,,,,,,-0.629041114,0.509780531,0.627871892,0.761163132,,13.71560413,28.90358067,-29.25590415,-0.776622656,-27.57010303,7.32220567,-7.18681186,43.75323574,13.72257438,84.34004827
INGA.AS,ING Group,Netherlands,Financials,60000,EUR,12/31/2024,0,0,0,,,,,,,,,,,,21379213321,22087761490,26481695516,26339050505,,5584201412,4295719428,8520116351,7473663197,,,,,,,,,,,,1.438142323,1.180913615,2.385211658,2.315058374,15.98543289,20.35292044,-36.17149663,23.01046075,-28.30856675,66.81260366,0.949946241,25.75954408,19.54200712,30.47958757
MQG.AX,Macquarie Group,Australia,Financials,21270,AUD,3/31/2025,0,0,0,,,,,,,,,,,,4508438078,4293064748,4090784021,4444938951,,3080689647,3392293614,2305607509,2431951134,,-2631613340,-4163447971,-4024666372,-3984733931,,4508438078,4293064748,4090784021,4444938951,,8.055879046,8.616897114,5.966299499,6.385917447,11.75343448,20.01257004,14.58011581,34.81272887,5.188493708,54.99302255,-16.29734535,13.91925563,26.01897077,2.191811394
TD,Toronto-Dominion Bank,Canada,Financials,100841,CAD,10/31/2024,0,0,0,,,,,,,,,,,,30979762895,33542230389,37765610737,41234030697,,10480022947,12774955934,7794416283,6480931801,,,,,,,,,,,,5.658538058,6.941237747,4.046001306,3.459624305,32.78156724,22.3563843,-12.80156443,18.06700462,5.353308888,39.68456393,-12.48119107,4.382447642,-12.88117236,37.95826243
VNA.DE,Vonovia,Germany,Real Estate,12306,EUR,12/31/2024,0,0,0,,,,,,,,,,,,4844668876,6410724021,6113274096,6944122824,,3133864122,-752744738.1,-7348673429,-1047622375,,-3081599925,-2460743361,1228033238,1170975233,,1989313292,83950096.61,2889847615,2634489661,,3.531191277,-0.958761549,-9.119926929,-1.274451327,11.59053418,37.36256094,-4.694268625,21.45749881,25.44080958,-14.00222012,-44.79937482,28.34634057,6.680776881,2.319237081
9CI.SI,CapitaLand Investment,Singapore,Real Estate,,SGD,12/31/2024,0,0,0,,,,,,,,,,,,1798022338,2255173243,2183032791,2207340987,,1057798576,675140529.2,141928496.8,375600828.6,,266606016.2,394420076.8,653968874.9,610057295.8,,829615191.5,1011534591,988010530.5,991931207.2,-0.084242796,0.294834888,0.129382331,0.027444737,,,,,,,15.25423014,11.48666875,-9.422341757,-12.17731477,4.681679299
ENEL.MI,Enel,Italy,Utilities,60584,EUR,12/31/2024,0,0,0,,,,,,,,,,,,79942005644,1.20E+11,96459596379,82604322774,,3728647048,1966630397,4019783177,8203257351,,-7195388503,-27252212420,7073789477,12687221425,,22311082778,5517555792,39268300760,44291275899,,0.362458634,0.17538321,0.374150848,0.783378339,12.76099277,28.04209488,3.049666316,48.90725309,20.31454506,-11.90358963,-23.95141902,42.0982879,8.774395782,20.24318378
IBE.MC,Iberdrola,Spain,Utilities,44701,EUR,12/31/2024,0,0,0,,,,,,,,,,,,45732925887,63078325374,57683537829,52309796269,,4542425144,5073251660,5615770390,6561670504,,9049773645,9888105390,11274801972,13759397449,,19949255548,23617103083,27245197091,27916330175,,0.654763985,0.730763376,0.80910121,0.97629987,0.761578406,9.311984297,11.66376487,39.63115122,32.77036419,-8.390256296,10.03799809,12.94636328,15.35533673,24.55413187
FORTUM.HE,Fortum,Finland,Utilities,4451,EUR,12/31/2024,0,0,0,,,,,,,,,,,,7508739839,9089527173,7846644824,6781484127,,864054615.5,-2824838905,-2419119079,1360973711,,1566756678,1881277235,1805277843,1377342811,,3362680750,3286681359,3264466152,2803792920,,0.970453763,-3.180282211,-2.700901437,1.519987822,14.31461646,22.21540641,22.84676597,22.37646797,-3.802333439,42.57389733,-38.29432633,-10.47570251,12.45432795,20.92356382
EOAN.DE,E.ON,Germany,Utilities,69668,EUR,12/31/2024,0,0,0,,,,,,,,,,,,90448629155,1.35E+11,1.10E+11,93676849444,,5484817593,2140844386,604487464.4,5297742169,,-13647152195,-3762554469,20918540089,9981643102,,52614963.05,9536169748,36095033877,26465326416,,2.104598522,0.818454981,0.23384428,2.022753024,-9.903158875,38.77450352,-2.008133413,16.44272886,-0.560043747,39.89722837,-19.52723935,35.41968949,-3.7955601,38.339225
RCI,Rogers Communications,Canada,Communication Services,24000,CAD,12/31/2024,0,0,0,,,,,,,,,,,,10741693684,11284825381,14152208915,15102139656,,1141969209,1231391702,622292592.1,1270972149,,2420271071,2797751265,3269051780,3667055169,,4315001755,4685885208,6289626305,7048984521,2.294200016,2.250221741,2.433464553,1.187413427,,17.70474947,35.89265835,3.74827424,-0.282310292,-3.852216575,4.37503171,1.521476598,3.639471351,-32.51431049,-5.737440635
TLS.AX,Telstra,Australia,Communication Services,31876,AUD,6/30/2024,0,0,0,,,,,,,,,,,,13745924607,13694863453,14640804069,14753400461,,1215648252,1105015751,1262126995,1061810159,,953796178.3,1339373357,1805470048,1797614486,,8300710735,8308566298,9069246572,9227667076,,0.102122309,0.093612116,0.109323241,0.091648226,-3.60367636,-23.66463995,-20.59115474,32.45393493,-13.12388348,43.29508663,-2.519662989,3.766973206,6.340265404,23.31612457
ADS.DE,Adidas,Germany,Consumer Discretionary,46045,EUR,12/31/2024,0,0,0,,,,,,,,,,,,24827247233,26320342963,25052906964,27690670445,,2474072485,715563497.5,-87691605.09,893285150.5,,2325581367,852362401.5,326212770.9,1509464829,,12586668384,12445192595,11906181529,14059887350,,12.74451327,3.90519948,-0.491072989,5.004267597,72.83118169,12.88059548,10.63471333,60.46896926,3.008283712,-14.70704059,-48.95461137,44.09734173,28.9478613,-14.60803331
HM-B.ST,H&M,Sweden,Consumer Discretionary,140000,SEK,11/30/2024,0,0,0,,,,,,,,,,,,20926271888,23512094264,24824883448,24661126618,,1157972194,375052574.3,919751756.1,1222233866,,1604438312,782288572,1426798436,1828355006,,11043962596,11923642835,12715186770,13178270473,,0.699410998,0.227325718,0.564787528,0.758308766,-12.12087808,-29.81869089,-20.59465161,60.39859559,-9.454620979,7.313481055,-33.53390386,62.27619907,-12.61052152,-8.942257089
9983.T,Fast Retailing,Japan,Consumer Discretionary,60454,JPY,8/31/2024,0,0,0,,,,,,,,,,,,14741399240,15903368649,19120053548,21451034815,,1173842742,1889055543,2047286017,2570942843,,1717078818,2047527907,2625893291,3452016014,,7422249788,8340767497,9926880275,11562822349,,3.825175927,6.15388343,6.665653101,8.368073398,0.65658945,6.842622602,26.69473142,21.17662853,46.13400002,-30.11153392,24.71033587,33.23629285,57.67071959,-7.904101892
ROG.SW,Roche,Switzerland,Health Care,103249,CHF,12/31/2024,0,0,0,,,,,,,,,,,,78414010251,82176074755,75467288636,77907074245,,17393149198,15508995419,14356527601,10334752040,,22668530057,21820723287,19222364100,16752611830,,53882552800,57532242327,55043760894,57575943707,20.62705131,20.22749584,19.19114883,17.86762132,,-12.42034493,8.200130151,1.074391334,33.07963408,2.208250261,24.94866817,-21.51285885,-12.55912015,6.845945776,4.627036386
4502.T,Takeda Pharmaceutical,Japan,Health Care,47455,JPY,3/31/2025,0,0,0,,,,,,,,,,,,24665888262,27834450916,29467441934,31663725147,,1589969192,2190947815,995666727.4,745905159.1,,3773777804,3834899897,2218150049,3172605669,,17016324277,19236499290,19607475284,20742629483,,1.008127507,1.39563494,0.630019219,0.464635719,-16.53889459,35.20664522,-40.04549148,24.90214372,-8.190316127,-12.86283735,35.40659961,3.984539082,6.30755783,6.715203361
UCB.BR,UCB,Belgium,Health Care,9052,EUR,12/31/2024,0,0,0,,,,,,,,,,,,6754592035,6450594471,6140750799,7193050060,,1237036242,488734545.7,401042940.6,1245220792,,1545710692,819624202.3,740117147,1010207291,,5073251660,4492148623,4144889867,5144574165,4.407964683,6.372256637,2.502133799,2.057829666,,-23.55767351,10.68304784,9.550968347,3.110242515,21.73980374,21.06166391,-26.59318085,8.569680815,139.7129127,-9.353290443
6861.T,Keyence,Japan,Information Technology,12261,JPY,3/31/2025,0,0,0,,,,,,,,,,,,5219110728,6374984515,6685059573,7319895854,,2096562422,2508486901,2554646383,2755166103,,2889166132,3448069755,3421109410,3799570166,,4293128992,5216056005,5546221738,6135016027,5.622002352,8.644657088,10.34320715,10.53353985,,21.42938101,56.24179126,-11.57895877,44.4274735,51.47651482,24.49755974,-29.22279544,23.78441543,5.319323054,-9.192754746
TCS.NS,Tata Consultancy Services,India,Information Technology,607979,INR,3/31/2025,0,0,0,,,,,,,,,,,,22383806391,26318137933,28119894620,29804452491,,4473983059,4919898870,5358927500,5667683343,,5671768959,6347529857,6923484990,7256637798,,10679450208,12338443796,11329997019,11426651022,,1.20957582,1.344634614,1.469421002,1.566425201,-1.249517297,16.38582276,43.4788129,16.88560803,36.76391893,31.06202076,-11.95759445,18.08008594,11.5699845,-15.00686045
TECK,Teck Resources,Canada,Materials,7200,CAD,12/31/2024,0,0,0,,,,,,,,,,,,9357110990,12692130183,4746721822,6644384390,,2102161548,2431265640,1765727744,297586327.9,,3090206794,5268597352,26386965.04,570251633.3,,3821712103,6282296592,815064031.1,1177884800,,3.892077343,4.537092044,3.364338042,0.571717576,450.0571256,30.22628681,-19.52207578,-16.11984008,5.985883796,53.6078922,32.24825642,13.75324199,-1.547105869,-1.058780938
YAR.OL,Yara International,Norway,Materials,16624,USD,12/31/2024,0,0,0,,,,,,,,,,,,16617000000,23902000000,15431000000,13807000000,,449000000,2777000000,48000000,14000000,,1744000000,3712000000,415000000,641000000,,4482000000,6549000000,3336000000,3677000000,,1.75,10.9,0.19,0.05,-5.801779312,14.36123685,-9.897069672,12.42743429,6.269375284,36.31105572,4.29004251,-2.219616868,-15.85738759,23.82671074
WDS.AX,Woodside Energy,Australia,Energy,4718,USD,12/31/2024,0,0,0,,,,,,,,,,,,6962000000,16817000000,13994000000,13179000000,,1983000000,6498000000,1660000000,3573000000,,3256000000,11012000000,6797000000,6302000000,,3117000000,10277000000,6475000000,5678000000,,2.041,4.263,0.869,1.869,8.495834142,4.849433565,0.348643612,17.2424994,-29.6082735,-0.18849266,76.62389918,-12.87518054,-21.21700021,-3.811843227
NESTE.HE,Neste,Finland,Energy,5408,EUR,12/31/2024,0,0,0,,,,,,,,,,,,17711365786,30057174561,26806739066,24126883614,,2070691102,2207490005,1675494268,-111076033.1,,2323242924,2769885499,1925707648,-2338442.802,,3289019802,3999906414,3465572233,1481403515,1.087375903,2.689209223,2.876284647,2.18644402,,31.7689791,46.92920715,26.9027924,42.34313153,95.09147105,-26.18983298,0.779732501,-24.8434124,-60.46335196,-4.454162903
RELIANCE.NS,Reliance Industries,India,Communication Services,,INR,3/31/2025,0,0,0,,,,,,,,,,,,81241074748,1.02E+11,1.05E+11,1.13E+11,,7086209242,7786250372,8126990752,8130142513,,9194153670,11908403522,13004049020,13109924842,,19177298168,24039414754,30920992997,32902983718,,0.530312966,0.57542984,0.600585562,0.600819026,7.189543857,69.93543544,21.98439107,37.23172213,33.2419498,18.66700209,7.704007096,10.21529084,-6.167295479,24.73968431
STC,STC,Saudi Arabia,Communication Services,6800,USD,12/31/2024,0,0,0,,,,,,,,,,,,3305792000,3069296000,2257341000,2490419000,,323216000,162305000,30439000,73310000,,,,,,,,,,,,11.9,5.94,1.11,2.61,29.0562713,-6.341208065,-0.231314982,3.293382619,21.98947883,68.8581482,-44.82202318,42.11900509,20.19334388,-1.929691724
BCE,BCE Inc.,Canada,Communication Services,40390,CAD,12/31/2024,0,0,0,,,,,,,,,,,,17187442865,17718847022,18084599676,17891095266,,2081638353,2102161548,1658713941,252142110.3,,3873020090,4013750571,4030608909,4066524501,,11848480273,12118213693,12275069541,12243551777,,2.191584041,2.184254328,1.671174452,0.131934825,18.86269653,16.53582937,-14.27576734,22.25519187,-2.078700172,26.65487167,-11.80119855,-3.717783296,-37.06010631,-2.17334707
ITX.MC,Inditex,Spain,Consumer Discretionary,67195,EUR,1/31/2025,0,0,0,,,,,,,,,,,,32406140356,38080371816,42030001709,45169361172,,3791785004,4828884387,6291580360,6858652740,,5006606040,6892560160,8083996768,8971435812,,18490067239,21699579985,24275374732,26123913767,,1.2183287,1.550387578,2.018076138,2.199305456,4.92440977,-9.035606366,-20.9423788,46.78729548,-15.5275582,9.987878241,-10.08179201,61.47719183,27.93742762,-9.784925108
RACE,Ferrari,Italy,Consumer Discretionary,5465,EUR,12/31/2024,0,0,0,,,,,,,,,,,,4993620667,5957480021,6980422472,7806503114,,971350555.8,1090432248,1463921317,1779411158,,1249420636,1427861360,1883886937,2197558639,,2560923420,2860267483,3477578968,3913600336,,5.261496305,5.951336932,8.067627668,9.891613054,24.50941198,78.93495647,-4.817107458,69.91168935,38.55317695,11.41107382,-16.86323983,57.32877575,27.74959945,16.67023368
MC.PA,LVMH,France,Consumer Discretionary,200518,EUR,12/31/2024,0,0,0,,,,,,,,,,,,75081552279,92582458212,1.01E+11,99013175919,,14072748785,16467314215,17741765542,14673728585,,20019408832,24570018525,26636032741,22891016593,,51282050657,63365953839,69307937000,66370852840,10.89714346,27.93269928,32.77327588,35.4624851,,30.02522748,37.93675409,4.934023275,65.99944479,24.0601027,42.94417074,-5.665433878,8.093898672,-13.34702291,-28.4938196
7269.T,Suzuki Motor,Japan,Consumer Discretionary,,JPY,,0,0,0,,,,,,,,,,,21965036783,24661561891,32079036084,37142210835,,1011935543,1108166210,1528100697,1850228777,,1343753037,1323213139,2422705873,3217569524,,5989308532,5918925517,7947323397,9775367426,,0.521116983,0.570479777,0.786487354,0.956432205,,13.719711,56.72191583,-13.67874629,-13.57731125,6.723643272,-6.926748259,-2.347325822,46.79148013,21.29434979,-7.864281957
1810.HK,Xiaomi,China,Consumer Discretionary,45527,CNY,12/31/2024,0,0,0,,,,,,,,,,,,45805253055,39071366774,37805391863,51050764840,,2698196215,345173358.5,2438112778,3300750115,,2794746618,854149859.4,2060033663,3234825733,,8128488610,6637905952,8019008036,10681575928,,0.106034184,0.013951866,0.096267878,0.129752357,,,-22.04819709,-18.02772944,203.4070148,-44.52380882,-42.66247576,42.59598702,120.8333328,69.39655763
600519.SS,Kweichow Moutai,China,Consumer Staples,34750,CNY,12/31/2024,0,0,0,,,,,,,,,,,,15272309823,17796157906,21005976030,24296347860,,7319169219,8750257282,10426797765,12030435726,,10317039734,12074513885,14225064901,16501755459,,14018960959,16387930657,19350269845,22372457713,5.185908714,5.826299379,6.966166858,8.299965279,,56.59000309,111.8070034,-14.5168413,97.27859931,73.36701494,5.247977362,-13.97209394,2.398229331,-7.817455127,-6.124489756
OR.PA,Loreal,France,Consumer Staples,94397,EUR,12/31/2024,0,0,0,,,,,,,,,,,,37751352914,44735112343,48151460356,50845697230,,5375027704,6672278848,7230465145,7493189194,,7202871520,8718650145,9521320637,10157610923,,27890958071,32367789894,35562453529,37718848559,,9.599307704,12.40543907,13.46943054,13.97219574,15.83274064,9.061311391,9.212576727,34.38431162,20.10503418,34.9291845,-20.42260096,35.94860306,-24.38164675,5.773155951
ABI.BR,AB InBev,Belgium,Consumer Staples,144000,USD,12/31/2024,0,0,0,,,,,,,,,,,,54304000000,57786000000,59380000000,59768000000,,4670000000,5969000000,5341000000,5855000000,,14205000000,14465000000,14260000000,15149000000,,31207000000,31481000000,31984000000,33024000000,,2.28,2.91,2.65,2.86,-9.336467494,-3.737390703,-36.04317286,31.55749993,-20.57169684,-7.247035522,5.398135098,4.505274939,-17.00638066,23.52223953
9633.HK,Nongfu Spring,China,Consumer Staples,20000,CNY,12/31/2024,0,0,0,,,,,,,,,,,,4143202870,4637486939,5952873640,5984791464,,999203925.6,1185245924,1685315414,1691427169,,1270178748,1389967937,2035655428,2049802760,,2463371934,2664166218,3544726820,3476207252,,0.089291945,0.106034184,0.149843044,0.150401119,,,,,37.81406791,-6.265407972,-13.01653883,6.982586901,-24.16178765,21.5847647
2503.T,Kirin Holdings,Japan,Consumer Staples,31934,JPY,12/31/2024,0,0,0,,,,,,,,,,,,12589119234,13749485260,14751081742,16160898335,,413216861.8,767184549,778864369.9,402324910.4,,470537829.4,801823166,1038702376,866241870.9,,5686773524,6259506332,6658645208,7366960695,0.591178631,0.4955285,0.933487231,0.961684668,,17.77738913,51.06903566,-17.41080861,8.943333914,6.190977172,-21.50860686,11.85717476,7.866467394,2.726902322,0.14586376
2222.SR,Saudi Aramco,Saudi Arabia,Energy,,SAR,12/31/2024,0,0,0,,,,,,,,,,,,4.01E+11,6.05E+11,4.96E+11,4.81E+11,,1.05E+11,1.59E+11,1.21E+11,1.05E+11,,2.06E+11,3.05E+11,2.32E+11,2.07E+11,,2.25E+11,4.22E+11,2.56E+11,2.34E+11,0.205166365,0.436805931,0.659334139,0.499172,,,,,-0.142056715,-0.567377579,2.285718882,-1.230773997,15.18201126,-12.64278684,-11.144689
0883.HK,CNOOC,China,Energy,22181,CNY,12/31/2024,0,0,0,,,,,,,,,,,,34698570597,60303454239,58811302135,59470388301,,9810952402,19769794588,17278409817,19244646339,,14501848899,27066899715,23898430872,26892501386,,23665574223,38755633807,36860133247,40121102964,0.078130451,0.219044301,0.42274155,0.362748525,,22.90014013,22.03292324,11.66754298,12.53249887,-40.4149772,21.84258486,46.9813241,44.60953723,54.81093312,-3.184919296
CFR.SW,CFRIChemont,Switzerland,Materials,38896,EUR,3/31/2025,0,0,0,,,,,,,,,,,,19582120028,23329474618,24104668407,25020168765,,2424965186,365966298.6,2761700950,3216528075,,4358857384,5881183648,5604078176,5217065892,,13067218380,16037040739,16411191587,16742081244,,4.22205848,0.634887221,4.766915653,5.461433165,-1.540146257,32.10262609,-27.0151115,25.90609901,7.030019486,72.10597838,-12.6338604,-3.38076862,22.98819181,8.095407629
2010.SR,SABIC,Saudi Arabia,Materials,,SAR,12/31/2024,0,0,0,,,,,,,,,,,,46682759207,48869898141,37781497682,37365960483,,6157167028,4412392719,-740024358.1,410693629.3,,7924898979,5350631338,931049741.2,1302987603,,12780172578,11030298173,5892386980,6839929151,0.005338738,2.052744747,1.470822309,-0.245581946,,28.37100059,15.75270938,18.50372645,-16.38320184,13.89301087,17.52952299,-19.8081118,-3.191452291,-16.46703217,-15.95231046
HDFCBANK.NS,HDFC Bank,India,Financials,214521,INR,,0,0,0,,,,,,,,,,,10933834673,11899808553,14070569912,23193859154,,3805192222,4505855534,5783445188,7268388030,,,,,,,,,,,,0.688951601,0.809885837,1.03517838,1.0308593,,12.35218461,55.84287793,14.08443591,21.54165016,12.25609065,1.932309029,10.91451051,6.260073839,5.63764141,14.86459715
CBA.AX,Commonwealth Bank of Australia,Australia,Financials,49682,AUD,6/30/2024,0,0,0,,,,,,,,,,,,15417850098,15246336989,17766008568,17877295700,,6664789905,6997996669,6544992581,6149595950,,,,,,,,,,,,3.533039104,3.9081422,3.788344876,3.651527167,2.07611358,2.718937307,-5.149510002,18.68736708,8.647152485,29.08079088,4.553252834,12.66874394,43.82227342,22.64987635
0388.HK,Hong Kong Exchanges,Hong Kong,Financials,2444,HKD,12/31/2024,0,0,0,,,,,,,,,,,,2480647681,2157428372,1967726539,2209918067,,1596986220,1283959084,1511244558,1662598338,,1737383413,1323963366,1077440164,1271983280,,2061239733,1694194077,1460156287,1648711501,,1.260007476,1.012847263,1.192484325,1.310968345,-4.814481918,33.19400626,-4.334363637,15.08517973,71.450164,8.971889162,-24.71664671,-16.77881858,13.75276029,45.49745878
2330.TW,TSMC,Taiwan,Information Technology,,TWD,12/31/2024,0,0,0,,,,,,,,,,,,55082234144,78555507327,75010780100,1.00E+11,,20554466319,34453774977,29554805838,40195014791,,22553994289,38905806359,31972998554,45872619506,,28437393781,46787005794,40775548432,56363978750,,0.798431543,1.360213667,1.122176275,1.570144603,32.36321997,30.66115289,0.958376844,54.8701745,62.37797031,18.06995876,-25.94435998,34.39983114,84.74576271,0.934579439
ARM,Arm Holdings,United Kingdom,Information Technology,8330,USD,3/31/2025,0,0,0,,,,,,,,,,,,2703000000,2679000000,3233000000,4007000000,,549000000,524000000,306000000,792000000,,680000000,678000000,117000000,831000000,,2572000000,2573000000,3079000000,3886000000,0.378147,0.535059,0.510694,0.29,,,,,,,,,33.94830425,71.30612743,32.37329739
0823.HK,Link REIT,Hong Kong,Real Estate,1441,HKD,3/31/2025,0,0,0,,,,,,,,,,,,1478119994,1558638166,1729866685,1812041085,,878310570.3,1968490952,-252638506.1,-1129165446,,1052851545,1088651555,1185349804,1236310672,,1118081457,1171845173,1282939867,1352883659,,0.405138905,0.881623027,-0.098099672,-0.439537492,14.35689647,48.47383223,12.78527961,6.908328991,-9.258083142,1.102791452,-12.41898375,-16.32678363,-19.06321003,33.93559824
600900.SS,Yangtze Power,China,Utilities,7937,CNY,12/31/2024,0,0,0,,,,,,,,,,,,7763690974,9607691628,10902481650,11788192840,,3665573632,3310208080,3801132520,4533822592,,4440017906,5034117525,5754168564,6328707871,,4818022604,5488511991,6304185934,6970844135,,0.161185912,0.135291248,0.155354032,0.185294737,-2.498447828,29.1033548,5.266567921,20.88344859,6.829343415,22.1112722,-4.740228571,15.82012512,29.39014657,3.166134462
