,Unnamed: 0,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Original Currency,Average Rank,Years Appeared,Adjusted Score,2016_x,2017_x,2018_x,2019_x,2020_x,2021_x,2022_x,2023_x,2024_x,2025_x,TotalRevenue_2020,TotalRevenue_2021,TotalRevenue_2022,TotalRevenue_2023,TotalRevenue_2024,NetIncome_2020,NetIncome_2021,NetIncome_2022,NetIncome_2023,NetIncome_2024,OperatingIncome_2020,OperatingIncome_2021,OperatingIncome_2022,OperatingIncome_2023,OperatingIncome_2024,GrossProfit_2020,GrossProfit_2021,GrossProfit_2022,GrossProfit_2023,GrossProfit_2024,DilutedEPS_2020,DilutedEPS_2021,DilutedEPS_2022,DilutedEPS_2023,DilutedEPS_2024,ReportDate_2024,2016_y,2017_y,2018_y,2019_y,2020_y,2021_y,2022_y,2023_y,2024_y,2025_y
232,232,SHB-A.ST,Svenska Handelsbanken AB,Sweden,Financials,11799.0,SEK,77.0,2,0.025974026,,,,,,,,72.0,82.0,,,4515314445.0,5084495981.0,6394788571.0,6423031190.0,,2012750426.0,2234259140.0,3000211330.0,2829518715.0,,,,,,,,,,,,1.016321975,1.128673998,1.515206189,1.428622979,12/31/2024,18.52837225598489,-7.219077681911109,-11.178794076997946,9.768665741929471,-18.379437638306342,28.571061904988305,13.127502006338412,9.820579261982544,9.795336874264912,13.709685940177575
233,233,UHR.SW,Swatch Group AG,Switzerland,Consumer Discretionary,32477.0,CHF,62.0,1,0.016129032,,,,,,,,62.0,,,,8942830818.0,9170284193.0,9645979692.0,8236013340.0,,935493720.2,986854159.7,1062671951.0,236013448.4,,1248547828.0,1416080690.0,1456435321.0,371751752.9,,6772240813.0,7178232859.0,7741974827.0,6420054942.0,-1.210638932,18.0567934,19.02781998,20.48303244,,12/31/2024,-5.4714808830679456,26.7145917053581,-26.670166775497588,-1.371266975519032,-7.57290212460721,15.920521736738142,-4.377416188839875,-13.011301413772802,-24.885727584365025,-17.912420516432775
234,234,SREN.SW,Swiss Re AG,Switzerland,Financials,15000.0,USD,81.0,1,0.012345679,,,,,,,,,,81.0,,45935000000.0,46043000000.0,43678000000.0,8725000000.0,,1437000000.0,472000000.0,3111000000.0,3241000000.0,,,,,,,,,,,,4.78,1.6,10.33,10.78,12/31/2024,4.299677712792721,-0.7913912385663753,2.951037068556584,28.61864458228509,-17.154766799949844,14.810282398069074,1.7656201335113804,15.766178059669333,45.783082032880266,7.682087171972869
235,235,6869.T,Sysmex Corp,Japan,Health Care,,JPY,77.6,5,0.06443299,88.0,70.0,,,,32.0,,,100.0,98.0,2086340169.0,2487826935.0,2807350411.0,3156185082.0,,218185800.6,301537372.1,313108660.2,339472321.9,,342016363.9,461059751.3,520085630.4,551174918.5,,1055244026.0,1303377031.0,1477746495.0,1658393997.0,,0.347571765,0.479834597,0.498618566,0.541908314,,,-13.316246741848833,30.22614429535925,-40.32754275750873,43.18345040000697,71.93825481513902,25.470502535852408,-48.83928816571372,-0.1357701299127902,13.355118402211197,-15.67926455566905
236,236,5880.TW,Taiwan Cooperative Financial Holding Co Ltd,Taiwan,Financials,9678.0,TWD,97.0,1,0.010309278,,,,,,,,,,97.0,,1839806878.0,1807559697.0,2077504870.0,2227205912.0,,695285898.5,685639266.2,584556040.0,650795329.8,,,,,,,,,,,,0.045801543,0.045147224,0.038262282,0.042664137,12/31/2024,9.334547681297266,21.69395334392132,9.515061373731951,21.03954630867909,1.0144534414538446,29.149258963494862,5.2259259820218045,8.66278250517585,-2.7651264657031973,-0.2057581836640215
237,237,2633.TW,Taiwan High Speed Rail Corp,Taiwan,Industrials,4837.0,TWD,6.0,3,0.5,,,,,,,,9.0,4.0,5.0,,1023529143.0,1257347103.0,1686656338.0,1800889261.0,,122267358.6,127631358.1,264933558.6,218448102.9,,112344899.3,335909244.9,695222985.8,727851062.0,,153237289.7,380697175.8,751471418.3,790876455.6,,0.021670673,0.022686486,0.047065993,0.03893949,12/31/2024,89.3052155180996,30.72840578402899,33.719570462321826,29.05963176793501,-15.585841205126682,-3.237928315375568,-0.1740047909424063,9.698357205094272,-5.992037301362265,3.4172690252199525
238,238,TSM,Taiwan Semiconductor,Taiwan,Information Technology,,TWD,34.6,5,0.144508671,,,74.0,10.0,25.0,20.0,44.0,,,,,53750548768.0,76656324732.0,73197295944.0,98002492844.0,,20057535092.0,33620809703.0,28840279579.0,39223247501.0,,22008721846.0,37965207377.0,31200009308.0,44763588663.0,,27749882426.0,45655868461.0,39789745979.0,55001305514.0,,3.895642057,6.636643574,5.475230948,7.660921472,12/31/2024,34.12365680692987,39.972344225210406,-4.965840786045464,67.35176803331319,87.57821002449076,9.751302499630114,-38.69496957654079,39.77772975193277,98.75479931086004,7.177389335986671
239,239,4502.T,Takeda Pharmaceutical Co Ltd,Japan,Health Care,,JPY,68.0,6,0.088235294,80.0,67.0,44.0,78.0,68.0,71.0,,,,,21869269415.0,24407799382.0,27543208121.0,29159112512.0,,2571431543.0,1573332720.0,2168023068.0,985248675.3,,2855570950.0,3734291284.0,3794773832.0,2194940674.0,,15069373257.0,16838275791.0,19035220240.0,19402314567.0,,1.634205081,0.997579073,1.381031864,0.623427081,,,-16.538888529668075,35.20664056357647,-40.04549148018072,24.90214688152965,-8.190323441074938,-12.86282147806257,35.40659961335969,3.9845253770326265,6.307551262865204,4.710932478105011
240,240,TECHM.NS,Tech Mahindra Ltd,India,Communication Services,148731.0,INR,72.0,1,0.013888889,,,,,,72.0,,,,,,5156600498.0,6155003178.0,6005465690.0,6120133812.0,,642882991.4,558013797.1,272325239.8,491047059.5,,758013112.2,721827050.0,363523818.7,593460661.2,,1568243648.0,1717977485.0,1868589120.0,2024340492.0,,0.725453741,0.629935473,0.306998256,0.553359158,3/31/2025,-5.73682829430183,4.343191985668987,45.7177721269327,11.83927016670549,33.66359863029529,88.72115514703188,-41.55484023237992,29.687079647282182,40.53639761158773,-1.1054878882574974
241,241,TECK,Teck Resources Ltd,Canada,Materials,7200.0,CAD,71.42857143,7,0.098,37.0,,,37.0,91.0,91.0,74.0,78.0,92.0,,,9291594107.0,12603262068.0,4713486091.0,6597861553.0,,2087442574.0,2414242335.0,1753364421.0,295502679.6,,3068569697.0,5231707539.0,26202208.04,566258829.4,,3794953131.0,6238309031.0,809357092.9,1169637453.0,,3.864825686,4.505324105,3.340781525,0.567714508,12/31/2024,450.0573036503045,30.22626990031404,-19.52204777782557,-16.119838407467146,5.9859076982605925,53.60791931579752,32.248219564896296,13.753241993072413,-1.5471152228105531,-6.722329049137543
242,242,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,SEK,60.6,10,0.165016502,99.0,72.0,28.0,21.0,52.0,89.0,95.0,65.0,15.0,70.0,,23945823857.0,27989672103.0,27144970422.0,25550293214.0,,2339189746.0,1929980999.0,-2725928088.0,2061505.02,,3218112411.0,2757881415.0,1235150733.0,642880340.4,,10384728461.0,11677910560.0,10472651650.0,11272824824.0,,0.701942459,0.579282911,-0.818417493,0.001030753,12/31/2024,-30.88239903471564,2.329087703126229,46.47840329962652,6.487670787030907,20.49224776821298,2.50491228349056,-36.64364650898086,7.721690028053143,47.83840538637919,-10.876615121899182
243,243,VIVT3.SA,Telefonica Brasil SA,Brazil,Communication Services,,BRL,74.5,2,0.026845638,,,,,,,,,75.0,74.0,,7979234939.0,8705631853.0,9441169098.0,10119789124.0,,1130647214.0,740253104.1,911385305.0,1005354384.0,,1286806235.0,1058643740.0,1541531139.0,1761563561.0,,3488555147.0,3734684082.0,4110747590.0,4438403954.0,,0.336556588,0.221078559,0.274536079,0.306248168,12/31/2024,11.931109378389376,21.707468210463592,9.030566622111223,21.440808959975463,-0.1491809091312791,6.24697220054604,-19.678441834510743,50.50011068862036,-10.39688455862539,32.02814450319717
244,244,TEL.OL,Telenor ASA,Norway,Communication Services,10867.0,NOK,67.0,2,0.029850746,51.0,83.0,,,,,,,,,,9618251906.0,7610906012.0,7964834872.0,7912958306.0,,151273649.9,4446435497.0,1359680830.0,1815283799.0,,1921709960.0,1654407045.0,1784692466.0,1792810554.0,,7084715272.0,5846904772.0,6078171294.0,6157570160.0,,0.107911177,3.176944651,0.98011069,1.318694383,12/31/2024,-7.872801339204543,42.73456040771509,2.887429331928503,-1.3953864149377464,-2.0231870112883685,0.7175965234897388,-28.116869890864272,37.33792046964624,16.897083927335792,24.5209376514976
245,245,T.TO,Telus Corp,Canada,Communication Services,106800.0,CAD,61.625,8,0.129817444,53.0,,73.0,,96.0,54.0,49.0,37.0,85.0,46.0,,12255354973.0,13313633042.0,14560421441.0,14657951882.0,,1204573731.0,1175460166.0,612112693.4,722744238.5,,1937507717.0,2067063079.0,1647827750.0,1864723806.0,,7379560759.0,8140880471.0,9074698052.0,9097988904.0,,0.887963717,0.837014979,0.422146685,0.487652205,12/31/2024,17.752665484856664,16.6479039330224,-0.3114914849672777,17.40663299854271,5.836126018812433,22.984444594780527,-8.36104097115626,-5.023898869079561,-12.16878820724824,17.66122069895529
246,246,TSLA,Tesla Inc,USA,Consumer Discretionary,125665.0,USD,67.0,7,0.104477612,,,,69.0,74.0,97.0,52.0,86.0,46.0,45.0,,53823000000.0,81462000000.0,96773000000.0,97690000000.0,,5524000000.0,12583000000.0,14999000000.0,7130000000.0,,6496000000.0,13832000000.0,8891000000.0,7760000000.0,,13606000000.0,20853000000.0,17660000000.0,17450000000.0,,1.63,3.62,4.31,2.04,12/31/2024,-7.381239553815833,44.90830538855936,7.009616522041339,35.478598829737926,718.3510397746228,48.769905713895234,-67.80309378437714,109.7408568981395,66.91058885392083,-10.617793586176797
247,247,TXN,Texas Instruments Inc,USA,Information Technology,34000.0,USD,69.0,1,0.014492754,,,69.0,,,,,,,,,18344000000.0,20028000000.0,17519000000.0,15641000000.0,,7769000000.0,8749000000.0,6510000000.0,4799000000.0,,9156000000.0,10397000000.0,7331000000.0,5341000000.0,,12376000000.0,13771000000.0,11019000000.0,9094000000.0,,8.26,9.41,7.07,5.2,12/31/2024,39.92807452222243,45.62830545044218,-8.434712949984077,41.48316814001671,29.70458885465223,17.779905344952084,-10.024516498129469,5.136328872720044,14.489302438484088,8.076329811603761
248,248,TD.TO,Toronto-Dominion Bank/The,Canada,Financials,100841.0,CAD,56.0,2,0.035714286,54.0,58.0,,,,,,,,,,30762847920.0,33307373456.0,37501182421.0,40945317101.0,,10406643627.0,12685507888.0,7739841120.0,6435553431.0,,,,,,,,,,,,5.618917947,6.892636393,4.0176719,3.43540061,10/31/2024,28.2155240222402,14.444996266542756,-5.036085783185016,12.686302891979844,3.324513965477284,39.99831842487901,-7.699157222605005,1.1702155890042756,-6.070130241608203,30.44420983825293
249,249,7203.T,Toyota Motor Corp.,Japan,Consumer Discretionary,383853.0,JPY,93.5,2,0.021390374,,,,95.0,92.0,,,,,,,214599000000.0,254092000000.0,308399000000.0,328515000000.0,,19491397072.0,16764129275.0,33817520235.0,32587578482.0,,20487033919.0,18635969769.0,36607773589.0,32796162576.0,,40839213092.0,43173597362.0,64068266149.0,65502504053.0,,1.40353159,1.227363517,2.502598793,2.458967103,3/31/2025,-3.7816614636661807,6.308875340980705,-8.326969951031185,28.819700926056807,8.034691881321768,34.784276256920506,-13.85458649639463,48.472926846438455,24.0142797185704,-18.19621918903817
250,250,TT,Trane Technologies PLC,Ireland,Industrials,45000.0,USD,25.0,3,0.12,,,,,,26.0,,,23.0,26.0,,14136400000.0,15991700000.0,17677600000.0,19838200000.0,,1423400000.0,1756500000.0,2023900000.0,2567900000.0,,2023300000.0,2418900000.0,2894000000.0,3500100000.0,,4469600000.0,4964800000.0,5857200000.0,7080500000.0,,5.87,7.48,8.77,11.24,12/31/2024,40.80736985310557,20.04102448778057,3.586341798223649,50.54986697833026,42.64925414534989,41.21157693807737,-14.644364835883335,44.97840708236105,55.15396718531106,15.380853646756604
251,251,UCB.BR,Ucb SA,Belgium,Health Care,9052.0,EUR,56.25,4,0.071111111,,66.0,4.0,79.0,76.0,,,,,,,6644048461.0,6345026027.0,6040253162.0,7075330817.0,,1216791288.0,480736066.6,394479595.3,1224841892.0,,1520414067.0,806210484.9,728004617.6,993674549.1,,4990224385.0,4418631502.0,4077055876.0,5060379648.0,4.335825289,6.267970246,2.461184647,2.024151859,,12/31/2024,-23.55766524826327,10.683040668197252,9.55096248534351,3.1102060034537087,21.73978962652873,21.06165430809561,-26.59319271200517,8.569680815111083,139.71288911291262,-12.442310427935888
252,252,UMI.BR,Umicore SA,Belgium,Materials,11251.0,EUR,44.0,5,0.113636364,,,95.0,7.0,14.0,,,,47.0,57.0,,27664680356.0,29253046121.0,21007361049.0,17083036632.0,,711856256.1,655408871.2,442898227.8,-1702012691.0,,1056135735.0,984157585.1,685106399.2,-1451178873.0,,2219062732.0,2220498040.0,2860264588.0,2541805696.0,0.621046593,2.944220886,2.725704492,1.840138054,,12/31/2024,45.21324493823942,49.49155370627413,-10.3686930773499,28.42210124971853,-7.49739697804902,-9.036413788064907,-2.523954007405153,-25.83597199718144,-57.86326684054143,22.37458544380636
253,253,UCG.MI,UniCredit SpA,Italy,Financials,69294.0,EUR,73.5,2,0.027210884,,,,,,,59.0,,88.0,,,21476711262.0,24194365150.0,29166188154.0,30568143334.0,,2410580851.0,7427257220.0,10933870299.0,11177688591.0,,,,,,,,,,,,1.062679726,3.514663683,5.802185301,6.601495268,12/31/2024,-45.86138522173876,14.97786958046538,-35.74527090812816,35.93721683004254,-41.61832375458781,79.20050670211788,3.576742604659967,94.3873744730288,68.53443813555639,46.36602380976246
254,254,ULVR.L,Unilever PLC,United Kingdom,Consumer Staples,115964.0,EUR,62.5,8,0.128,47.0,,,65.0,46.0,79.0,78.0,38.0,76.0,71.0,,60315125062.0,69089133320.0,68549742853.0,69880392683.0,,6956871930.0,8788959380.0,7460609722.0,6606095613.0,,11070730567.0,11186889281.0,11548016374.0,12938470691.0,,25514664204.0,27794135218.0,28953422192.0,31477861584.0,2.438182921,2.668200178,3.438757988,2.944220886,,12/31/2024,13.57068060640652,24.675721246153746,0.093440958996916,6.225041223991014,3.068420314572862,-10.772440812621088,5.712385892575822,-8.598881904729575,19.209104346644924,0.8319929900353555
255,255,UU.L,United Utilities Group PLC,United Kingdom,Utilities,6000.0,GBP,22.0,2,0.090909091,,,,,,,,,24.0,20.0,2429225845.0,2502720676.0,2424120172.0,2619345014.0,,609187499.0,-76316387.18,275303305.1,170502632.6,,833568426.1,829537631.0,599513590.8,652854445.9,,2206457236.0,2246899547.0,2070082002.0,2227820450.0,,0.890805717,-0.111518664,0.40307951,0.249909296,,,-2.764589891312683,-8.70602243334365,-10.545992640810518,33.462811822715295,-3.745198213009082,20.62368534174524,-9.339073600524165,6.188139487626221,-1.1806311740528086,7.975140973135568
256,256,UPM.HE,UPM-Kymmene OYJ,Finland,Consumer Discretionary,15890.0,EUR,23.5,4,0.170212766,25.0,,,23.0,24.0,22.0,,,,,,11286946788.0,13479011245.0,12029902527.0,11890742087.0,,1479010961.0,1755031669.0,446233478.1,501437619.7,,1642323213.0,2261069634.0,723404272.4,686601511.4,,3893042070.0,4935020243.0,3530764891.0,5483611401.0,,2.771707944,3.289246771,0.839562987,0.943070753,12/31/2024,43.62133891973948,15.80481211023914,-11.249353006626604,46.943397104592485,3.4611365278444834,13.66908983263801,9.064836821142364,1.9526657309451363,-18.458332709285425,-11.118979160253913
257,257,FR.PA,Valeo SA,France,Consumer Discretionary,106100.0,EUR,33.0,4,0.121212121,,,3.0,29.0,34.0,66.0,,,,,,19852789429.0,23044278866.0,25352502038.0,24717654409.0,,201265099.6,264519845.2,254169068.7,186313978.0,,803910312.3,730304790.1,963772305.7,1056929295.0,,3496262302.0,3964347420.0,4543990907.0,4693502124.0,-5.232892591,0.828062124,1.081081107,1.035077655,,12/31/2024,18.697005013526628,16.82181318598687,-59.498176304444506,32.593787708197084,2.698493820337027,-18.924320823800063,-36.10206229455849,-16.257640262664765,-32.35864069122846,-3.9870057327058506
258,258,VER.VI,VERBUND AG,Austria,Real Estate,4314.0,EUR,43.66666667,6,0.13740458,,,82.0,42.0,33.0,27.0,37.0,,,41.0,,5493557347.0,11898880098.0,12017808220.0,9481995624.0,,1004664774.0,1974711950.0,2606262281.0,2156729206.0,,999224865.5,2101136335.0,3919934538.0,3116166836.0,,2136008101.0,3404236998.0,5410306051.0,4777663138.0,,2.886716572,5.681426241,7.49856257,6.210465932,12/31/2024,31.881185042472502,35.44556538815215,89.35088412715133,19.18621272247317,57.28568555709299,43.71583219496963,-19.649709152472404,8.558489465232045,-15.976096398406428,-1.45743444491944
259,259,VWS.CO,Vestas Wind Systems A/S,Denmark,Industrials,35927.0,EUR,24.625,8,0.324873096,,,96.0,34.0,37.0,21.0,1.0,2.0,3.0,3.0,,17926394904.0,16660149905.0,17690627216.0,19890742276.0,,154111562.0,-1807935638.0,88556643.84,573893055.6,,492236929.4,-1324899399.0,41403106.21,849913763.6,,1789534257.0,135710181.5,1475560702.0,2365727486.0,,0.149511217,-1.794134603,0.092006903,0.563542279,12/31/2024,-2.765023839965462,-5.57002522563219,12.275948156595868,38.280233363307154,120.65699697873676,-30.326432862491405,2.167245285133152,5.307126062952359,-54.65557213568959,-0.11622634602209
260,260,0345.HK,Vitasoy International Holdings Ltd,Hong Kong,Consumer Staples,6067.0,HKD,66.66666667,6,0.09,,,,,90.0,62.0,45.0,27.0,93.0,83.0,957983643.4,828219308.0,807752610.5,792027537.8,,69856287.58,-20223883.56,5824605.859,14824520.68,,107335634.5,-18893757.14,9082848.668,20105406.63,,503769614.2,391187999.9,383686372.3,396380091.9,,0.064971216,-0.018981787,0.005477965,0.013758611,,,-0.544736516039934,27.126565666254663,46.51064682476009,-3.975646291338653,8.582140577545436,-46.490624929612,2.126007299770312,-51.46230342801079,34.29459155040816,-6.581532968651284
261,261,VIV.PA,Vivendi SA,France,Consumer Discretionary,2700.0,EUR,48.0,3,0.0625,91.0,28.0,25.0,,,,,,,,,10025302135.0,11035077892.0,358826920.5,341575626.3,,28397930517.0,-1161587147.0,465784944.9,-6905118047.0,,608395644.1,650948836.6,-167912597.4,-156411734.6,,4428982278.0,4880966188.0,104657851.8,98907420.4,1.449108717,26.30247331,-1.127084558,0.448533651,,12/31/2024,21.283419532662474,31.766063609976708,-0.5810060692947879,28.55505482917861,7.856534067178397,18.14016549942078,-23.497284800729474,10.935372171784635,-73.41751537883961,11.636925691460103
262,262,6552.TW,Voltronic Power Technology Corp.,Taiwan,Industrials,646.0,TWD,11.0,1,0.090909091,,,,,,,,,,11.0,,101678086.1,71541561.73,59778314.15,66350622.92,,10984694.79,2483933.16,253174.4082,446517.4429,,12223512.35,174448.9168,-3442250.947,-3591643.149,,20298275.95,7480106.795,1321437.001,1609690.81,,0.132055663,0.029797175,0.00237023,0.003724647,12/31/2024,28.055559306535898,64.40215952873608,79.57167462716423,-25.16129629340241,-44.35926072021688,4.441066697673132,-44.29908101517535,24.794409018055507,0.90387830602981,-33.2421337131262
263,263,WRT1V.HE,Wartsila Oyj Abp,Finland,Health Care,18490.0,EUR,88.0,1,0.011363636,,,88.0,,,,,,,,,5495112263.0,6718804069.0,6917768996.0,7416906443.0,,223116739.0,-73605522.16,296722261.2,578493400.7,,361127093.1,155261648.3,519839000.2,782058672.9,,2399079988.0,2496837322.0,2986774079.0,3421506694.0,,0.379528474,-0.126509491,0.506037965,0.977573341,12/31/2024,3.588946350670678,23.242707717328116,-19.642902061157837,-25.60567294913175,-12.90246814488939,53.47239920172394,-34.56388690098606,70.45151507486732,32.98079430283737,16.330472446976568
264,264,WBC.AX,Westpac Banking Corp,Australia,Financials,34168.0,AUD,59.66666667,3,0.05027933,33.0,,,71.0,75.0,,,,,,,13550973625.0,13168684027.0,13780476318.0,13916501791.0,,3518611515.0,3670753750.0,4638404150.0,4506246700.0,,,,,,,,,,,0.4106551,0.88835593,0.982477821,1.25839679,,9/30/2024,3.6800133315924346,1.6011625355601735,-14.89685637759883,4.762828509056198,-17.081004516062283,16.027619325006064,14.457402033266934,4.69358267152702,49.3961650802984,6.198924337139317
265,265,WPM.TO,Wheaton Precious Metals Corp,Canada,Financials,44.0,USD,31.5,2,0.063492063,,,,,,,,,26.0,37.0,,1201665000.0,1065053000.0,1016045000.0,1284639000.0,,754885000.0,669126000.0,537644000.0,529140000.0,,604541000.0,509589000.0,512531000.0,738651000.0,,658925000.0,565480000.0,573440000.0,802587000.0,,1.673,1.479,1.186,1.165,12/31/2024,49.00798697772324,8.420125690764673,-2.9410257751368785,49.50032126068785,41.37510183997229,-0.1121496343673776,-0.2322226727167336,21.510672554235448,24.63082558834169,50.49518846385735
266,266,WKL.AS,Wolters Kluwer NV,Netherlands,Health Care,21200.0,EUR,77.0,1,0.012987013,,77.0,,,,,,,,,,5487061659.0,6271420505.0,6422081808.0,6803910454.0,,837262814.5,1181138613.0,1158136888.0,1240943100.0,,1197239821.0,1453709063.0,1529614757.0,1668775198.0,,3906843106.0,4456584349.0,4609545825.0,4933870157.0,,3.197239869,4.611845998,4.7038529,5.198390002,12/31/2024,15.45603920017612,29.45556893309796,20.664867283742858,29.252879822890183,8.919049152356237,50.15452237585719,-5.13382450458012,33.39195058307929,25.195865773622224,-10.1009537974152
267,267,WDAY,Workday Inc,USA,Health Care,20515.0,USD,72.75,4,0.054982818,,,,81.0,77.0,95.0,38.0,,,,,5139000000.0,6216000000.0,7259000000.0,8446000000.0,,29000000.0,-367000000.0,1381000000.0,526000000.0,,-116000000.0,-182000000.0,183000000.0,499000000.0,,3711000000.0,4506000000.0,5488000000.0,6377000000.0,,0.12,-1.44,5.21,1.95,1/31/2025,-15.04049934430754,52.41947245508543,56.35472100639524,5.052570713516639,42.64297650183317,15.155553411830528,-38.47256688905509,61.72232132042609,-4.285248425651799,-9.24504815170098
268,268,WSP.TO,WSP Global Inc,Canada,Industrials,72600.0,CAD,34.0,3,0.088235294,63.0,,,,,,,,12.0,27.0,,7481531019.0,8685231343.0,10507958832.0,11766829360.0,,344704603.6,314280928.7,400311511.8,495949571.1,,548863474.6,660004507.0,870713930.0,1050199055.0,,5727802678.0,6519400497.0,7931262807.0,8859403243.0,,2.947748405,2.605664022,3.202492094,3.915774424,12/31/2024,10.192738934153802,37.57194684837057,-1.4477516128365306,57.58586541935152,38.39901441271241,52.373069733541925,-13.308617751164986,18.49966734886313,39.89556065133737,7.228268436519134
269,269,XRX,Xerox Holdings Corp,USA,Information Technology,17600.0,USD,52.25,4,0.076555024,,,,,,70.0,26.0,36.0,77.0,,,7038000000.0,7107000000.0,6886000000.0,6221000000.0,,-455000000.0,-322000000.0,1000000.0,-1321000000.0,,320000000.0,212000000.0,353000000.0,159000000.0,,2403000000.0,2318000000.0,2314000000.0,1960000000.0,,-2.56,-2.15,-0.09,-10.75,12/31/2024,-13.38448607538936,15.366661987654448,-30.32119111640291,95.1927443400712,-35.68570660640863,2.3037977478947576,-32.04265413111024,32.36872816424283,-47.94135799056725,-36.25300908165639
270,270,0968.HK,Xinyi Solar Holdings Ltd,China,Information Technology,9645.0,CNY,48.25,4,0.082901554,,,,,,,42.0,12.0,63.0,76.0,,1826819494.0,2523697051.0,3361667659.0,3049728314.0,,559980472.4,469278957.7,534607125.9,140266138.8,,748937820.8,654157455.7,779296331.5,358276852.3,,800860978.1,756531469.4,899577773.4,483185868.0,,0.063180996,0.052662911,0.059352254,0.015678909,12/31/2024,-15.969840706104527,28.574689308647315,-4.508764607829431,104.20468531237216,272.4514749665024,-33.61803539989396,-34.343123355755864,-44.922657356749,-25.84448143052891,-24.503311728820496
271,271,XPEV,XPeng Inc,China,Consumer Discretionary,15364.0,CNY,28.5,2,0.070175439,,,,,,,,,25.0,32.0,,2919884685.0,3736104500.0,4267677681.0,5685351868.0,,-676557599.7,-1271420708.0,-1443485678.0,-805545914.3,,-915331808.0,-1211118955.0,-1519027972.0,-958873544.5,,364851838.4,429659295.6,62765025.39,813267672.8,,-0.823594885,-1.485809691,-1.65831943,-0.851419036,12/31/2024,,,,,83.07359401366668,7.236849039875802,-80.55555597012447,37.25305734256097,-16.993008900448874,65.68712689655082
272,272,1585.HK,Yadea Group Holdings Ltd,China,Consumer Discretionary,12002.0,CNY,41.66666667,3,0.072,,,,,,,,64.0,42.0,19.0,,3751743482.0,4321013240.0,4836221089.0,3928247935.0,,190525181.9,300653034.5,367300781.1,177013634.8,,171435309.8,336739846.0,368239011.5,189654981.6,,570601561.3,781025463.4,818759047.3,596686286.0,,0.065386756,0.101419032,0.122426267,0.058569839,12/31/2024,13.99998670321423,60.36991169244487,10.384147768189688,-30.577691445408878,632.8881213661637,-6.509603452856185,-11.769932573703477,6.301657484879771,-0.9216619720075572,-1.5068479695271555
273,273,6841.T,Yokogawa Electric Corp.,Japan,Industrials,,JPY,82.0,1,0.012195122,,,,82.0,,,,,,,,2666463824.0,3121778964.0,3694003779.0,3846181263.0,,145441243.2,266166980.9,421852780.6,356459957.5,,209733015.7,303705278.9,538899231.7,571198991.5,,1181816957.0,1398258858.0,1743154366.0,1829002108.0,,0.544849007,0.997168743,1.605960743,1.370568465,3/31/2025,17.777945750228433,27.891522644446297,-10.735076702700852,6.645246394909589,9.631796612139013,2.022913208982445,0.6507347822122865,30.509020156420487,28.62621717021733,8.469180369579234
274,274,3898.HK,Zhuzhou CRRC Times Electric Co Ltd,China,Industrials,10010.0,CNY,33.0,1,0.03030303,,,,,,,,,33.0,,,2062329516.0,2476872333.0,3033480178.0,3443407353.0,,280703228.6,355568084.2,423032850.5,515106557.4,,274351179.0,282188335.2,353462299.1,488925106.7,,552255299.9,663111678.9,707560594.6,934194781.0,,0.226766835,0.250417364,0.299109629,0.364496385,12/31/2024,-11.53830072615715,30.38444842291945,-15.161857856540584,-32.50900757145879,13.975152959063577,34.9694187734555,-13.95353361081972,-40.79016127169377,47.49485749385202,-4.878044241882981
