,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Original Currency,ReportDate_2024,Average Rank,Sum of Rank,Years Appeared,Adjusted Score,2016_Ranking,2017_Ranking,2018_Ranking,2019_Ranking,2020_Ranking,2021_Ranking,2022_Ranking,2023_Ranking,2024_Ranking,2025_Ranking,TotalRevenue_2021,TotalRevenue_2022,TotalRevenue_2023,TotalRevenue_2024,TotalRevenueIncr_2022,TotalRevenueIncr_2023,TotalRevenueIncr_2024,NetIncome_2021,NetIncome_2022,NetIncome_2023,NetIncome_2024,NetIncomeIncr_2022,NetIncomeIncr_2023,NetIncomeIncr_2024,OperatingIncome_2021,OperatingIncome_2022,OperatingIncome_2023,OperatingIncome_2024,OperatingIncomeIncr_2022,OperatingIncomeIncr_2023,OperatingIncomeIncr_2024,GrossProfit_2021,GrossProfit_2022,GrossProfit_2023,GrossProfit_2024,GrossProfitIncr_2022,GrossProfitIncr_2023,GrossProfitIncr_2024,DilutedEPS_2021,DilutedEPS_2022,DilutedEPS_2023,DilutedEPS_2024,DilutedEPSIncr_2022,DilutedEPSIncr_2023,DilutedEPSIncr_2024,2015_Stock_Performance,2016_Stock_Performance,2017_Stock_Performance,2018_Stock_Performance,2019_Stock_Performance,2020_Stock_Performance,2021_Stock_Performance,2022_Stock_Performance,2023_Stock_Performance,2024_Stock_Performance,2025_Stock_Performance
571,PPL,PPL Corp,USA,Utilities,6653,USD,12/31/2024,0,0,0,0,,,,,,,,,,,5783000000,7902000000,8312000000,8462000000,36.64188138,5.188559858,1.804619827,-1480000000,756000000,740000000,888000000,-151.0810811,-2.116402116,20,1424000000,1374000000,1630000000,1740000000,-3.511235955,18.63173217,6.748466258,2713000000,2887000000,3276000000,3393000000,6.41356432,13.47419467,3.571428571,-1.93,1.02,1,1.2,-152.8497409,-1.960784314,20,5.983253936,4.82412032,-5.194900013,-3.349108485,33.01614447,-18.93969884,12.14842009,0.051208339,-4.064682363,24.18339524,4.682562194
572,ETR,Entergy Corp,USA,Utilities,12000,USD,12/31/2024,0,0,0,0,,,,,,,,,,,11742896000,13764237000,12147412000,11879653000,17.21330922,-11.74656467,-2.204247292,1118719000,1097138000,2362310000,1061184000,-1.929081387,115.3156668,-55.078546,2109251000,1887311000,2660654000,2758224000,-10.52221855,40.97591759,3.667143492,4871866000,5275351000,5329436000,5738287000,8.28193961,1.025239837,7.671562244,2.77,2.685,5.55,2.45,-3.068592058,106.7039106,-55.85585586,-18.9162046,9.519711446,14.67673129,7.048232267,41.59360095,-15.38402304,11.84130727,1.653551685,-6.121031399,52.32432551,9.7250213
573,FE,FirstEnergy,USA,Utilities,12294,USD,12/31/2024,0,0,0,0,,,,,,,,,,,11132000000,12459000000,12870000000,13472000000,11.92058929,3.29882013,4.677544678,1283000000,406000000,1102000000,978000000,-68.35541699,171.4285714,-11.2522686,1847000000,1910000000,2266000000,2375000000,3.410936654,18.63874346,4.810238305,7687000000,7866000000,8224000000,9096000000,2.328606739,4.551233155,10.60311284,2.35,0.71,1.92,1.7,-69.78723404,170.4225352,-11.45833333,-13.9430097,2.621499236,3.613595478,26.45252535,34.40064913,-35.20367715,41.02088706,4.736595723,-8.929604855,13.43197234,1.740608097
574,EIX,Edison International,USA,Utilities,14013,USD,12/31/2024,0,0,0,0,,,,,,,,,,,14905000000,17220000000,16338000000,17599000000,15.53170077,-5.12195122,7.718202962,925000000,824000000,1407000000,1546000000,-10.91891892,70.75242718,9.879175551,1546000000,1532000000,2628000000,2930000000,-0.905562743,71.54046997,11.49162861,5720000000,6121000000,6714000000,7218000000,7.01048951,9.687959484,7.506702413,2,1.6,3.11,3.31,-20,94.375,6.430868167,-4.523485731,26.29103162,-9.185055304,-6.470609968,37.76536668,-13.60016926,12.66380606,-2.707559486,16.66111828,15.40130766,-35.23428307
575,CNP,CenterPoint Energy,USA,Utilities,8872,USD,12/31/2024,0,0,0,0,,,,,,,,,,,8352000000,9321000000,8696000000,8643000000,11.60201149,-6.705289132,-0.609475621,1486000000,1057000000,917000000,1019000000,-28.86944818,-13.24503311,11.12322792,1363000000,1566000000,1760000000,1990000000,14.89361702,12.38825032,13.06818182,3207000000,3397000000,3686000000,3976000000,5.924540069,8.507506623,7.867607162,2.28,1.59,1.37,1.58,-30.26315789,-13.83647799,15.32846715,-17.91350018,41.65674062,19.1984633,2.753562272,-0.463557092,-18.99308327,31.84874882,9.965125969,-1.823314398,14.83723796,15.08683052
576,NRG,NRG Energy,USA,Utilities,15637,USD,12/31/2024,0,0,0,0,,,,,,,,,,,26989000000,31543000000,28823000000,28130000000,16.87354107,-8.623149352,-2.404329875,2187000000,1221000000,-202000000,1125000000,-44.17009602,-116.5438165,-656.9306931,3731000000,2224000000,-1092000000,2282000000,-40.391316,-149.1007194,-308.974359,6507000000,4100000000,2297000000,6030000000,-36.99093284,-43.97560976,162.5163256,8.93,5.17,-1.12,4.99,-42.10526316,-121.6634429,-545.5357143,-57.74775536,8.298228242,132.5560721,35.7062119,0.642012067,-5.43255252,17.51029977,-23.71479769,69.05061543,83.10954411,80.23330725
577,ATO,Atmos Energy,USA,Utilities,5260,USD,9/30/2024,0,0,0,0,,,,,,,,,,,3407490000,4201662000,4275357000,4165187000,23.30665681,1.753948795,-2.576860833,665563000,774398000,885862000,1042895000,16.35232127,14.39363221,17.72657592,904998000,920982000,1067147000,1355362000,1.766191748,15.8705599,27.00799421,1695754000,1808845000,2058278000,2412357000,6.669068745,13.78962819,17.20268108,5.12,5.6,6.1,6.83,9.375,8.928571429,11.96721311,17.99156263,20.48916576,18.10739901,9.082169071,22.17441647,-14.62172297,12.48199156,9.390464912,5.913221514,23.29537881,9.788807176
578,NI,NiSource,USA,Utilities,7687,USD,12/31/2024,0,0,0,0,,,,,,,,,,,4899600000,5850600000,5505400000,5455100000,19.40974773,-5.900249547,-0.913648418,584900000,804100000,714300000,760400000,37.47649171,-11.1677652,6.453870923,1050100000,1189200000,1274400000,1451000000,13.24635749,7.164480323,13.85750157,2051300000,2250700000,2477200000,2807700000,9.720664944,10.06353579,13.34167609,1.27,1.7,1.48,1.62,33.85826772,-12.94117647,9.459459459,22.04392839,17.29632935,19.12036492,2.567220758,12.00012751,-16.59183335,24.53803007,2.704664917,0.188328943,44.33806808,9.646453531
579,CMS,CMS Energy,USA,Utilities,8324,USD,12/31/2024,0,0,0,0,,,,,,,,,,,7329000000,8596000000,7462000000,7515000000,17.28748806,-13.19218241,0.710265344,1353000000,837000000,887000000,1003000000,-38.13747228,5.973715651,13.0777903,1146000000,1224000000,1235000000,1487000000,6.806282723,0.89869281,20.4048583,2649000000,2762000000,2862000000,3209000000,4.265760664,3.620564808,12.12438854,4.66,2.838998,2.97894,3.33,-39.07729614,4.929274343,11.7847288,8.624278264,19.68294777,16.97479552,7.438068759,29.86232033,-2.140679381,10.46856745,0.286342404,-5.464968554,19.03765981,4.169797266
580,AES,AES Corporation,USA,Utilities,9100,USD,12/31/2024,0,0,0,0,,,,,,,,,,,11141000000,12617000000,12668000000,12278000000,13.24836191,0.404216533,-3.078623303,-409000000,-546000000,249000000,1679000000,33.49633252,-145.6043956,574.2971888,2545000000,2341000000,2249000000,2026000000,-8.015717092,-3.929944468,-9.915518008,2711000000,2548000000,2504000000,2314000000,-6.012541498,-1.726844584,-7.587859425,-0.61,-0.82,0.35,2.36,34.42622951,-142.6829268,574.2857143,-29.19285998,28.12658179,-3.106356224,36.68907337,45.06572569,17.98977192,4.445446246,21.13964292,-30.97184748,-31.19019492,-15.05620282
581,PEG,Public Service Enterprise,USA,Utilities,13047,USD,12/31/2024,0,0,0,0,,,,,,,,,,,9722000000,9800000000,11237000000,10290000000,0.802304053,14.66326531,-8.427516241,-648000000,1031000000,2563000000,1772000000,-259.1049383,148.5935984,-30.86227078,1762000000,1477000000,3692000000,2359000000,-16.17480136,149.9661476,-36.10509209,2997000000,2604000000,4827000000,3541000000,-13.11311311,85.36866359,-26.64180651,-1.29,2.057884,5.126,3.54,-259.5258915,149.0908137,-30.94030433,-2.298275922,19.04827793,21.41389596,3.227842701,16.89775763,0.596591183,17.9403966,-5.361034006,3.287170609,43.27358241,-0.34386021
582,EVRG,Evergy,USA,Utilities,4731,USD,12/31/2024,0,0,0,0,,,,,,,,,,,5586700000,5859100000,5508200000,5847300000,4.875865896,-5.988974416,6.156276097,879700000,752700000,731300000,873500000,-14.4367398,-2.84309818,19.44482429,1354900000,1302100000,1282400000,1468000000,-3.896966566,-1.512940634,14.47286338,2631800000,2629600000,2765500000,3034600000,-0.083592978,5.168086401,9.730609293,3.83,3.27,3.17,3.79,-14.62140992,-3.058103976,19.55835962,8.546065539,37.77695494,-3.692006838,10.47406348,16.93944452,-14.04073569,28.00260323,-4.864291758,-14.29825775,23.54543774,12.32007583
583,LNT,Alliant Energy,USA,Utilities,2998,USD,12/31/2024,0,0,0,0,,,,,,,,,,,3669000000,4205000000,4027000000,3981000000,14.60888525,-4.233055886,-1.142289546,674000000,686000000,703000000,690000000,1.78041543,2.478134111,-1.849217639,795000000,928000000,943000000,886000000,16.72955975,1.61637931,-6.044538706,1556000000,1709000000,1734000000,1780000000,9.832904884,1.462843768,2.652825836,2.63,2.73,2.78,2.69,3.802281369,1.831501832,-3.237410072,-1.451758924,25.29840661,15.89470115,1.861246049,32.88024767,-4.541378946,22.82155002,-7.287057219,-3.890153517,21.34167877,3.481936462
584,UGI,UGI Corporation,USA,Utilities,9750,USD,9/30/2024,0,0,0,0,,,,,,,,,,,7447000000,10106000000,8928000000,7210000000,35.70565328,-11.65644172,-19.24283154,1467000000,1073000000,-1502000000,269000000,-26.85753238,-239.9813607,-117.9094541,2317000000,1619000000,-658000000,1009000000,-30.12516185,-140.6423718,-253.343465,4833000000,4133000000,1991000000,3681000000,-14.4837575,-51.82676022,84.88196886,6.92,4.97,-7.16,1.25,-28.17919075,-244.0643863,-117.4581006,-7.655528177,39.10352579,3.831786999,13.79870235,-13.77492952,-20.73262616,34.70359507,-16.25422208,-30.51993917,21.62498558,29.56592359
585,POR,Portland General Electric,USA,Utilities,2915,USD,12/31/2024,0,0,0,0,,,,,,,,,,,2396000000,2647000000,2923000000,3440000000,10.47579299,10.42689838,17.68730756,244000000,233000000,228000000,313000000,-4.508196721,-2.145922747,37.28070175,378000000,397000000,396000000,512000000,5.026455026,-0.251889169,29.29292929,1264000000,1311000000,1359000000,1586000000,3.71835443,3.661327231,16.70345843,2.72,2.6,2.33,3.01,-4.411764706,-10.38461538,29.18454936,1.19349838,25.68754799,8.507590024,3.118984515,25.77969567,-21.66696483,27.72887634,-3.889968898,-8.167296307,5.59308288,-6.105478782
586,IDA,IDACORP,USA,Utilities,2130,USD,12/31/2024,0,0,0,0,,,,,,,,,,,1458084000,1643981000,1766356000,1826633000,12.74940264,7.443820823,3.412505746,245550000,258982000,261195000,289174000,5.470169008,0.854499541,10.71192021,329651000,327178000,313477000,327839000,-0.750187319,-4.187628753,4.581516347,332242000,330111000,316841000,331851000,-0.641399943,-4.019859986,4.737391941,4.85,5.11,5.14,5.5,5.360824742,0.587084149,7.003891051,7.66046865,22.29437625,16.52336943,3.965880747,17.97892661,-8.432265263,20.57181658,-2.254176175,-6.166211203,15.61836799,5.640852607
587,AD.AS,Ahold Delhaize,Netherlands,Consumer Staples,390000,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,88393137932,1.02E+11,1.04E+11,1.04E+11,15.39357283,1.960784314,0,2626071267,2976837687,2191120906,2062506552,13.35707924,-26.39434405,-5.869797219,3260958488,3630432451,2843546448,2750008736,11.33022589,-21.67471819,-3.289473681,24185344684,27237012541,27890607305,27833315456,12.61783901,2.399656581,-0.205416284,2.537210441,2.969822359,2.268289518,2.209828448,17.05069122,-23.62204725,-2.577319585,34.68837201,3.216734045,-5.359149155,23.40568649,7.439030739,8.175986428,34.75651053,-8.602952424,-0.233957452,24.08534075,14.68177525
588,WES.AX,Wesfarmers,Australia,Consumer Staples,120000,AUD,6/30/2024,0,0,0,0,,,,,,,,,,,22124536335,24011180525,28422078706,28834495722,8.527384084,18.37018457,1.451044522,1558019838,1539690193,1613663404,1673889381,-1.176470578,4.804421781,3.732251525,2249963943,2065358231,2337029757,2426714093,-8.204829796,13.15372423,3.837535048,8457821980,8667958269,9499993233,9962816773,2.484520122,9.598972886,4.871830207,0.981356109,1.376032647,1.359012262,1.424475281,40.21746381,-1.236917237,4.816955728,7.400877656,7.707587742,12.89951049,10.18428528,37.97007867,27.98995145,26.34158217,-20.34148868,28.586661,30.81832657,19.70571409
589,SIE.DE,Siemens,Germany,Industrials,327000,EUR,9/30/2024,0,0,0,0,,,,,,,,,,,72801570547,84157048795,87553636966,88778980994,15.59784791,4.036011504,1.399535268,7203573053,4353011277,9294140918,9705706851,-39.57149813,113.5106097,4.428229964,7506401396,8507254915,10991850393,11066680562,13.33333333,29.20560748,0.680778634,26585756221,30220865557,34043050318,34869689848,13.67314627,12.64750261,2.42821816,8.874390435,5.366726232,11.58698409,12.13651814,-39.52569169,115.9041395,4.742684082,-0.753848404,38.52818704,3.718548886,-13.05811633,25.41807455,16.42791398,31.82458355,-12.18147294,34.70008634,15.43814734,20.96025628
590,7011.T,Mitsubishi Heavy Industries,Japan,Industrials,,JPY,,0,0,0,0,,,,,,,,,,,25570832498,26678943420,29046104487,32186179435,4.333495681,8.872769171,10.81065776,280861683.4,784697369.3,901564690.5,1534431298,179.3892566,14.89329846,70.19647222,269009084,990911865.4,1242774419,1937827435,268.356284,25.41725076,55.92752839,4032523850,4533090568,5287137046,6428131156,12.41323639,16.63426898,21.58056619,0.083507264,0.233630975,0.268359437,0.456411466,179.7732363,14.8646651,70.07468457,-18.30644184,2.558212798,-19.19561148,-3.158997493,13.61883852,-22.96652965,-13.69666107,98.96948964,63.94954809,174.1453795,60.52863436
591,VOLV-B.ST,Volvo Group,Sweden,Industrials,91154,SEK,12/31/2024,0,0,0,0,,,,,,,,,,,39147663768,49797957888,58082875565,55407654791,27.20543985,16.6370631,-4.605868336,3448359157,3441522809,5240323756,5299642223,-0.198249303,52.26758754,1.131961874,4446255631,5221602680,8468552504,7330879006,17.43820224,62.18301206,-13.43409629,9439734633,11751997910,15759149644,15150293964,24.49500295,34.09762123,-3.863505924,1.695414329,1.692259092,2.576777361,2.606226245,-0.186104184,52.26848969,1.142857138,-3.549823681,41.22758038,47.8065824,-21.75393565,40.48348318,23.12580821,15.65191612,-6.53022869,42.82495611,6.040536883,2.854134452
592,KNEBV.HE,Kone,Finland,Industrials,63852,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,12293310735,12752347057,12805663553,12976486799,3.734033345,0.418091633,1.333966376,1185824345,905561975.2,1082465173,1112280319,-23.63439163,19.53518397,2.75437462,1531446191,1258783761,1459772919,1502332578,-17.80424488,15.96693286,2.915498599,6345598389,6517707779,6896067824,7329264354,2.712264147,5.805109063,6.28179045,2.116290736,2.291673946,1.742139888,2.092906308,8.28729281,-23.97959182,20.13422816,6.768420552,11.48842351,9.196535937,-3.691888145,45.79505426,17.65021218,-3.192380009,-20.75032907,-3.905583224,8.288163386,23.3160789
593,E,Eni,Italy,Energy,32492,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,89533128798,1.55E+11,1.10E+11,1.04E+11,73.12027635,-29.03225806,-5.454545455,6806037776,16236977599,5578355305,3068036957,138.5672565,-65.6441276,-45.00104799,12949127018,23107322552,10834005504,7975259178,78.4469526,-53.11440571,-26.38679042,16325838425,26632525077,14500683818,11789259388,63.13113228,-45.55272631,-18.698597,-5.659031582,3.741508484,9.23684907,3.273819923,-166.1157025,146.875,-64.55696203,-11.44968912,16.62330896,6.989433229,-1.293471241,6.114147573,-28.45486516,39.26849056,9.303772331,24.72242273,-14.37912067,20.0268237
594,SAN,Banco Santander,Spain,Financials,206736,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,56597331147,63390507488,70010639062,74645432696,12.0026443,10.44341154,6.620127592,9498754663,11230371559,12950296240,14701789899,18.229936,15.31494013,13.52473817,11873443329,14037964449,16187870300,18377237374,18.229936,15.31494013,13.52473817,26240309757,31023901432,35775193363,40613694597,18.229936,15.31494013,13.52473818,-0.629041114,0.509780531,0.627871892,0.761163132,-181.0408922,23.16513751,21.22905034,-37.65292529,13.71560413,28.90358067,-29.25590415,-0.776622656,-27.57010303,7.32220567,-7.18681186,43.75323574,13.72257438,84.34004827
595,INGA.AS,ING Group,Netherlands,Financials,60000,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,21379213321,22087761490,26481695516,26339050505,3.31419196,19.89307078,-0.538655128,5584201412,4295719428,8520116351,7473663197,-23.07370184,98.33968428,-12.28214629,6980251765,5369649285,10650145439,9342078996,-23.07370184,98.33968428,-12.28214629,15426356401,11866924920,23536821420,20645994581,-23.07370184,98.33968428,-12.28214629,1.438142323,1.180913615,2.385211658,2.315058374,-17.88617885,101.980198,-2.941176468,18.65507047,15.98543289,20.35292044,-36.17149663,23.01046075,-28.30856675,66.81260366,0.949946241,25.75954408,19.54200712,30.47958757
596,MQG.AX,Macquarie Group,Australia,Financials,21270,AUD,3/31/2025,0,0,0,0,,,,,,,,,,,4508438078,4293064748,4090784021,4444938951,-4.777116293,-4.711802381,8.65738519,3080689647,3392293614,2305607509,2431951134,10.11474711,-32.0339637,5.479840975,-2631613340,-4163447971,-4024666372,-3984733931,58.20895523,-3.333333333,-0.992192577,4508438078,4293064748,4090784021,4444938951,-4.777116293,-4.711802381,8.65738519,8.055879046,8.616897114,5.966299499,6.385917447,6.964082564,-30.76046493,7.033135834,49.73798391,11.75343448,20.01257004,14.58011581,34.81272887,5.188493708,54.99302255,-16.29734535,13.91925563,26.01897077,2.191811394
597,TD,Toronto-Dominion Bank,Canada,Financials,100841,CAD,10/31/2024,0,0,0,0,,,,,,,,,,,30979762895,33542230389,37765610737,41234030697,8.271423841,12.5912329,9.18406956,10480022947,12774955934,7794416283,6480931801,21.89816758,-38.98674623,-16.85160805,13100028684,15968694918,9743020354,8101164751,21.89816758,-38.98674623,-16.85160806,28951063392,35290815769,21532074982,17903574100,21.89816758,-38.98674623,-16.85160805,5.658538058,6.941237747,4.046001306,3.459624305,22.66839378,-41.71066525,-14.49275363,-13.71306471,32.78156724,22.3563843,-12.80156443,18.06700462,5.353308888,39.68456393,-12.48119107,4.382447642,-12.88117236,37.95826243
598,VNA.DE,Vonovia,Germany,Real Estate,12306,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,4844668876,6410724021,6113274096,6944122824,32.32532883,-4.639880363,13.59089606,3133864122,-752744738.1,-7348673429,-1047622375,-124.0196993,876.2503884,-85.74406136,-3081599925,-2460743361,1228033238,1170975233,-20.14721505,-149.9049701,-4.646291585,1989313292,83950096.61,2889847615,2634489661,-95.77994593,3342.339832,-8.836381291,3.531191277,-0.958761549,-9.119926929,-1.274451327,-127.151221,851.2195121,-86.02564103,23.58244279,11.59053418,37.36256094,-4.694268625,21.45749881,25.44080958,-14.00222012,-44.79937482,28.34634057,6.680776881,2.319237081
599,9CI.SI,CapitaLand Investment,Singapore,Real Estate,,SGD,12/31/2024,0,0,0,0,,,,,,,,,,,1798022338,2255173243,2183032791,2207340987,25.4252072,-3.198887368,1.113505766,1057798576,675140529.2,141928496.8,375600828.6,-36.17494441,-78.97793264,164.640884,266606016.2,394420076.8,653968874.9,610057295.8,47.94117643,65.805169,-6.714628293,829615191.5,1011534591,988010530.5,991931207.2,21.92816638,-2.325581419,0.396825396,-0.084242796,0.294834888,0.129382331,0.027444737,-449.9823154,-56.11702133,-78.78787869,,,,,,,15.25423014,11.48666875,-9.422341757,-12.17731477,4.681679299
600,ENEL.MI,Enel,Italy,Utilities,60584,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,79942005644,1.20E+11,96459596379,82604322774,50.1088183,-19.61700302,-14.36381047,3728647048,1966630397,4019783177,8203257351,-47.25619315,104.3995243,104.072135,-7195388503,-27252212420,7073789477,12687221425,278.7455314,-125.956753,79.35537192,22311082778,5517555792,39268300760,44291275899,-75.26988785,611.6973936,12.79142474,0.362458634,0.17538321,0.374150848,0.783378339,-51.61290323,113.3333333,109.3750003,8.933293526,12.76099277,28.04209488,3.049666316,48.90725309,20.31454506,-11.90358963,-23.95141902,42.0982879,8.774395782,20.24318378
601,IBE.MC,Iberdrola,Spain,Utilities,44701,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,45732925887,63078325374,57683537829,52309796269,37.92759626,-8.552521826,-9.31590149,4542425144,5073251660,5615770390,6561670504,11.68597168,10.69370822,16.8436394,9049773645,9888105390,11274801972,13759397449,9.263565896,14.02388554,22.03671056,19949255548,23617103083,27245197091,27916330175,18.38588676,15.36214664,2.463307869,0.654763985,0.730763376,0.80910121,0.97629987,11.60714284,10.72000001,20.66473983,18.7526537,0.761578406,9.311984297,11.66376487,39.63115122,32.77036419,-8.390256296,10.03799809,12.94636328,15.35533673,24.55413187
602,FORTUM.HE,Fortum,Finland,Utilities,4451,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,7508739839,9089527173,7846644824,6781484127,21.05263157,-13.6737844,-13.57472806,864054615.5,-2824838905,-2419119079,1360973711,-426.9282814,-14.36258278,-156.2590624,1566756678,1881277235,1805277843,1377342811,20.07462687,-4.039776307,-23.70466317,3362680750,3286681359,3264466152,2803792920,-2.260083447,-0.675916056,-14.11174785,0.970453763,-3.180282211,-2.700901437,1.519987822,-427.7108433,-15.0735294,-156.2770563,-21.95448449,14.31461646,22.21540641,22.84676597,22.37646797,-3.802333439,42.57389733,-38.29432633,-10.47570251,12.45432795,20.92356382
603,EOAN.DE,E.ON,Germany,Utilities,69668,EUR,12/31/2024,0,0,0,0,,,,,,,,,,,90448629155,1.35E+11,1.10E+11,93676849444,49.25599344,-18.51851852,-14.83922778,5484817593,2140844386,604487464.4,5297742169,-60.96781069,-71.76406336,776.4023211,-13647152195,-3762554469,20918540089,9981643102,-72.4297464,-655.9664388,-52.28327092,52614963.05,9536169748,36095033877,26465326416,18024.44445,278.5066209,-26.67876,2.104598522,0.818454981,0.23384428,2.022753024,-61.1111111,-71.42857146,765.0000009,-34.98432205,-9.903158875,38.77450352,-2.008133413,16.44272886,-0.560043747,39.89722837,-19.52723935,35.41968949,-3.7955601,38.339225
604,RCI,Rogers Communications,Canada,Communication Services,24000,CAD,12/31/2024,0,0,0,0,,,,,,,,,,,10741693684,11284825381,14152208915,15102139656,5.05629478,25.40919719,6.712243627,1141969209,1231391702,622292592.1,1270972149,7.830552023,-49.46428573,104.2402826,2420271071,2797751265,3269051780,3667055169,15.5966081,16.84569035,12.17488788,4315001755,4685885208,6289626305,7048984521,8.595209783,34.22493351,12.07318494,2.294200016,2.250221741,2.433464553,1.187413427,-1.916932904,8.143322441,-51.20481926,-6.003016357,17.70474947,35.89265835,3.74827424,-0.282310292,-3.852216575,4.37503171,1.521476598,3.639471351,-32.51431049,-5.737440635
