Year,Ranking,Stock_Performance_Year,Stock_Performance,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Average Rank,Years Appeared,Original Currency,ReportDate_2024,DilutedEPSIncr,OperatingIncomeIncr,TotalRevenueIncr,GrossProfitIncr,NetIncomeIncr,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS
2023,84.0,2022,-3.27449386758499,4204.T,Sekisui Chemical Co Ltd,Japan,Consumer Discretionary,26918.0,52.16666667,6,JPY,2025-03-31,91.40315027392774,3.1357238377875922,7.303973839324707,5.981177129291805,86.85893114559963,8497380866.0,473677379.3,626887525.0,2579877489.0,1.088672192
2023,58.0,2022,-10.5271600376189,SVT.L,Severn Trent PLC,United Kingdom,Utilities,9846.0,44.5,2,GBP,2025-03-31,-249.147727188031,1.0572511412277201,11.413574865873295,5.1343900362024835,-251.6055046194566,2909024822.0,177623704.0,680666932.1,2459591168.0,0.705389142
2024,31.0,2023,-3.69390091352039,SVT.L,Severn Trent PLC,United Kingdom,Utilities,9846.0,44.5,2,GBP,2025-03-31,-3.0476190686813935,-0.15791551628398073,7.995011773055266,7.713318069615055,6.051437200071002,3141601699.0,188372490.9,679592053.4,2649307258.0,0.683891568
2016,18.0,2015,-7.66971596506784,055550.KS,Shinhan Financial Group Co Ltd,South Korea,Financials,,39.83333333,6,KRW,2024-12-31,,,,,,,,,,
2017,40.0,2016,19.6750778372682,055550.KS,Shinhan Financial Group Co Ltd,South Korea,Financials,,39.83333333,6,KRW,2024-12-31,,,,,,,,,,
2018,46.0,2017,12.001211272015,055550.KS,Shinhan Financial Group Co Ltd,South Korea,Financials,,39.83333333,6,KRW,2024-12-31,,,,,,,,,,
2019,9.0,2018,-17.3602915462324,055550.KS,Shinhan Financial Group Co Ltd,South Korea,Financials,,39.83333333,6,KRW,2024-12-31,,,,,,,,,,
2020,43.0,2019,11.9624012595129,055550.KS,Shinhan Financial Group Co Ltd,South Korea,Financials,,39.83333333,6,KRW,2024-12-31,,,,,,,,,,
2021,83.0,2020,-22.1523301024487,055550.KS,Shinhan Financial Group Co Ltd,South Korea,Financials,,39.83333333,6,KRW,2024-12-31,,,,,,,,,,
2016,42.0,2015,-0.753854885299183,SIE.DE,Siemens AG,Germany,Industrials,327000.0,24.33333333,6,EUR,2024-09-30,,,,,,,,,,
2017,1.0,2016,38.5281642026873,SIE.DE,Siemens AG,Germany,Industrials,327000.0,24.33333333,6,EUR,2024-09-30,,,,,,,,,,
2018,9.0,2017,3.71854888600027,SIE.DE,Siemens AG,Germany,Industrials,327000.0,24.33333333,6,EUR,2024-09-30,,,,,,,,,,
2019,28.0,2018,-13.0581257085435,SIE.DE,Siemens AG,Germany,Industrials,327000.0,24.33333333,6,EUR,2024-09-30,,,,,,,,,,
2020,41.0,2019,25.4180719451656,SIE.DE,Siemens AG,Germany,Industrials,327000.0,24.33333333,6,EUR,2024-09-30,,,,,,,,,,
2021,25.0,2020,16.4279226211764,SIE.DE,Siemens AG,Germany,Industrials,327000.0,24.33333333,6,EUR,2024-09-30,,,,,,,,,,
2025,15.0,2024,-26.0814514917505,LIGHT.AS,Signify NV,Netherlands,Industrials,29697.0,15.0,1,EUR,2024-12-31,61.63522012716188,29.5392953864404,-8.368138422719976,-4.534792809511453,61.576354650685296,7064980041.0,377228301.0,549741243.6,2808510705.0,2.955721749
2020,47.0,2019,14.2622106247396,SGM.AX,Sims Ltd,Australia,Materials,,22.0,6,AUD,2024-06-30,,,,,,,,,,
2021,57.0,2020,26.1319093943776,SGM.AX,Sims Ltd,Australia,Materials,,22.0,6,AUD,2024-06-30,,,,,,,,,,
2022,11.0,2021,23.465144971396,SGM.AX,Sims Ltd,Australia,Materials,,22.0,6,AUD,2024-06-30,,,,,,3814063999.0,147887409.6,62017300.8,1278703910.0,0.727188309
2023,14.0,2022,-16.4926528287998,SGM.AX,Sims Ltd,Australia,Materials,,22.0,6,AUD,2024-06-30,162.05673749356166,236.69438673796654,56.59111269674318,36.24401312732359,161.24673056684605,5972485255.0,386351022.5,208808770.6,1742157523.0,1.905645958
2024,1.0,2023,21.8999801255689,SGM.AX,Sims Ltd,Australia,Materials,,22.0,6,AUD,2024-06-30,-68.97834912522612,-103.1182463716876,-12.988428834555574,-13.480609870201732,-69.78141164360449,5196753258.0,116749825.1,-6511171.913,1507304064.0,0.591162836
2025,2.0,2024,-22.0883421308507,SGM.AX,Sims Ltd,Australia,Materials,,22.0,6,AUD,2024-06-30,-132.60632490097873,1066.336633630825,-10.739229135823635,-15.341516587326073,-131.91606847212313,4638662018.0,-37261954.12,-75942183.3,1276060761.0,-0.192756475
2017,52.0,2016,3.68056944570886,Z74.SI,Singapore Telecommunications Ltd,Singapore,Communication Services,22886.0,69.8,5,SGD,2025-03-31,,,,,,,,,,
2018,63.0,2017,1.60635866142107,Z74.SI,Singapore Telecommunications Ltd,Singapore,Communication Services,22886.0,69.8,5,SGD,2025-03-31,,,,,,,,,,
2020,95.0,2019,21.4725424818705,Z74.SI,Singapore Telecommunications Ltd,Singapore,Communication Services,22886.0,69.8,5,SGD,2025-03-31,,,,,,,,,,
2024,62.0,2023,-0.417456309928331,Z74.SI,Singapore Telecommunications Ltd,Singapore,Communication Services,22886.0,69.8,5,SGD,2025-03-31,13.945578447703808,11.465037629732578,-3.3977462274798835,-1.4806541295128302,-64.27126870161909,10951125315.0,616255149.5,792062279.0,7999689488.0,0.103871937
2025,77.0,2024,28.2395967318466,Z74.SI,Singapore Telecommunications Ltd,Singapore,Communication Services,22886.0,69.8,5,SGD,2025-03-31,-64.55223897480606,20.649833622489673,0.13165811352967793,-2.8362403108314247,405.3333333647056,10965543360.0,3114142689.0,955621821.8,7772799070.0,0.036820276
2016,41.0,2015,-6.47561901193141,SEB-A.ST,Skandinaviska Enskilda Banken AB,Sweden,Financials,19000.0,53.33333333,3,SEK,2024-12-31,,,,,,,,,,
2017,46.0,2016,13.4964284314816,SEB-A.ST,Skandinaviska Enskilda Banken AB,Sweden,Financials,19000.0,53.33333333,3,SEK,2024-12-31,,,,,,,,,,
2020,73.0,2019,4.04881128442464,SEB-A.ST,Skandinaviska Enskilda Banken AB,Sweden,Financials,19000.0,53.33333333,3,SEK,2024-12-31,,,,,,,,,,
2024,10.0,2023,-9.22038776809218,S92.DE,SMA Solar Technology AG,Germany,Information Technology,4097.0,8.0,2,EUR,2024-12-31,-340.2985075188583,568.6600139998175,78.62621553180293,149.4076309866792,304.30334835879,2189832139.0,259539971.6,316734912.6,643293862.3,1.851638917
2025,6.0,2024,-76.3471359410678,S92.DE,SMA Solar Technology AG,Germany,Information Technology,4097.0,8.0,2,EUR,2024-12-31,303.7267080188508,-135.60335656537285,-19.64539963307206,-54.80330531050366,-152.16821022415493,1759630864.0,-135397358.0,-112768260.3,290747562.9,7.475560844
2017,93.0,2016,52.9639919702692,SMIN.L,Smiths Group PLC,United Kingdom,Health Care,15750.0,93.0,1,GBP,2024-07-31,,,,,,,,,,
2023,96.0,2022,-17.0708736298684,GLE.PA,Societe Generale SA,France,Financials,111754.0,96.0,1,EUR,2024-12-31,-74.87437185388053,-67.64758021269962,-0.4193334801798893,-67.64758021523018,-67.64758021070492,41513514496.0,2098907468.0,2623634335.0,5798231880.0,1.725129426
2024,74.0,2023,-68.1784205437013,SEDG,Solaredge Technologies Inc,Israel,Information Technology,,51.0,2,USD,2024-12-31,-63.636363636363626,-75.16274569604677,-4.300289459562952,-16.672625756528163,-63.39372354151782,2976528000.0,34329000.0,70851000.0,703823000.0,0.6
2025,28.0,2024,-85.4086024786836,SEDG,Solaredge Technologies Inc,Israel,Information Technology,,51.0,2,USD,2024-12-31,-5373.333333333334,-2183.7673427333416,-69.71451301650782,-224.63417649039604,-5361.898103644149,901456000.0,-1806357000.0,-1476370000.0,-877204000.0,-31.64
2019,97.0,2018,-8.1164546645776,SXS.L,Spectris plc,United Kingdom,Industrials,7446.0,97.0,1,GBP,2024-12-31,,,,,,,,,,
2022,43.0,2021,47.9207823377257,SFM,Sprouts Farmers Market Inc,USA,Consumer Staples,35000.0,49.0,2,USD,2024-12-31,,,,,,6099869000.0,244157000.0,338749000.0,2209212000.0,2.1
2023,55.0,2022,9.06333759787693,SFM,Sprouts Farmers Market Inc,USA,Consumer Staples,35000.0,49.0,2,USD,2024-12-31,13.80952380952381,9.043864336130882,4.989516987987775,6.307769467122213,6.96560000327658,6404223000.0,261164000.0,369385000.0,2348564000.0,2.39
2018,97.0,2017,-15.6031889497206,SSE.L,SSE PLC,United Kingdom,Utilities,15824.0,97.0,1,GBP,2025-03-31,,,,,,,,,,
2020,51.0,2019,-3.59185462717934,SBK.JO,Standard Bank Group Ltd,South Africa,Financials,50316.0,52.0,2,ZAR,2024-12-31,,,,,,,,,,
2021,53.0,2020,-23.2751610909096,SBK.JO,Standard Bank Group Ltd,South Africa,Financials,50316.0,52.0,2,ZAR,2024-12-31,,,,,,,,,,
2020,57.0,2019,26.3505737396816,STN.TO,Stantec Inc,Canada,Industrials,32000.0,17.16666667,6,CAD,2024-12-31,,,,,,,,,,
2021,5.0,2020,13.9501543190826,STN.TO,Stantec Inc,Canada,Industrials,32000.0,17.16666667,6,CAD,2024-12-31,,,,,,,,,,
2022,17.0,2021,74.2353332223809,STN.TO,Stantec Inc,Canada,Industrials,32000.0,17.16666667,6,CAD,2024-12-31,,,,,,3331174049.0,146077309.8,231380053.8,1428966529.0,1.310110402
2023,7.0,2022,-7.52711590904153,STN.TO,Stantec Inc,Canada,Industrials,32000.0,17.16666667,6,CAD,2024-12-31,23.333333323156065,23.08902168644928,24.042999471625627,23.124331486703422,23.069257604852176,4132088208.0,179776260.7,284803444.6,1759405486.0,1.615802829
2024,9.0,2023,65.1005507840078,STN.TO,Stantec Inc,Canada,Industrials,32000.0,17.16666667,6,CAD,2024-12-31,30.79085585633668,26.705852313978628,14.133727902257792,13.544036715593144,28.137651825127776,4716106312.0,230361079.0,360862631.9,1997700011.0,2.113322349
2025,8.0,2024,7.77509876602604,STN.TO,Stantec Inc,Canada,Industrials,32000.0,17.16666667,6,CAD,2024-12-31,9.176434304580376,19.20129084443448,15.747885668104084,16.43166832820326,14.218009501509583,5458793342.0,263113839.1,430152915.4,2325955451.0,2.307249986
2016,8.0,2015,-7.22128926248083,CC3.SI,StarHub Ltd,Singapore,Communication Services,1635.0,59.42857143,7,SGD,2024-12-31,,,,,,,,,,
2017,69.0,2016,-19.233351528551,CC3.SI,StarHub Ltd,Singapore,Communication Services,1635.0,59.42857143,7,SGD,2024-12-31,,,,,,,,,,
2021,80.0,2020,-4.23819187954401,CC3.SI,StarHub Ltd,Singapore,Communication Services,1635.0,59.42857143,7,SGD,2024-12-31,,,,,,,,,,
2022,72.0,2021,7.91331228087013,CC3.SI,StarHub Ltd,Singapore,Communication Services,1635.0,59.42857143,7,SGD,2024-12-31,,,,,,1583349394.0,115731941.9,179605431.6,881438654.8,0.062788261
2023,34.0,2022,-19.5554621653033,CC3.SI,StarHub Ltd,Singapore,Communication Services,1635.0,59.42857143,7,SGD,2024-12-31,-61.728395376326795,-33.23262836111244,13.93811813338781,7.000263825960822,-58.33891492837725,1804038503.0,48215182.77,119917826.0,943141686.1,0.024030075
2024,80.0,2023,12.0026369578093,CC3.SI,StarHub Ltd,Singapore,Communication Services,1635.0,59.42857143,7,SGD,2024-12-31,164.51612822681574,46.21848731647285,1.9679456364684915,4.356045036020598,140.51446938028477,1839541000.0,115964491.0,175342031.2,984225362.7,0.063563424
2025,73.0,2024,15.5502492515202,CC3.SI,StarHub Ltd,Singapore,Communication Services,1635.0,59.42857143,7,SGD,2024-12-31,7.317072787016652,-0.7515472992878061,-0.22755045959834547,-0.7875876190322059,7.286096310292088,1835355116.0,124413775.5,174024252.9,976473725.6,0.068214406
2016,17.0,2015,-1.89653959436106,EQNR.OL,Statoil ASA,Norway,Energy,24126.0,32.0,2,USD,2024-12-31,,,,,,,,,,
2017,47.0,2016,36.5188832367768,EQNR.OL,Statoil ASA,Norway,Energy,24126.0,32.0,2,USD,2024-12-31,,,,,,,,,,
2025,29.0,2024,-2.39833985736395,STLD,Steel Dynamics Inc,USA,Materials,13000.0,29.0,1,USD,2024-12-31,-32.786885245901644,-38.42216700445839,-6.676801815941802,-30.729929659359893,-37.28241506527038,17540390000.0,1537134000.0,2107941000.0,2802586000.0,9.84
2016,24.0,2015,19.36474745391,STB.OL,Storebrand ASA,Norway,Financials,2324.0,32.57142857,7,NOK,2024-12-31,,,,,,,,,,
2017,2.0,2016,32.9473110759347,STB.OL,Storebrand ASA,Norway,Financials,2324.0,32.57142857,7,NOK,2024-12-31,,,,,,,,,,
2018,38.0,2017,49.5695802681631,STB.OL,Storebrand ASA,Norway,Financials,2324.0,32.57142857,7,NOK,2024-12-31,,,,,,,,,,
2020,13.0,2019,18.0217652128384,STB.OL,Storebrand ASA,Norway,Financials,2324.0,32.57142857,7,NOK,2024-12-31,,,,,,,,,,
2021,14.0,2020,-7.17178162243832,STB.OL,Storebrand ASA,Norway,Financials,2324.0,32.57142857,7,NOK,2024-12-31,,,,,,,,,,
2022,55.0,2021,43.0382380108515,STB.OL,Storebrand ASA,Norway,Financials,2324.0,32.57142857,7,NOK,2024-12-31,,,,,,6851567730.0,309873379.8,387341725.0,856025212.0,0.661327213
2023,82.0,2022,0.178423715904421,STB.OL,Storebrand ASA,Norway,Financials,2324.0,32.57142857,7,NOK,2024-12-31,-24.55089822532375,-24.089456925922452,-156.06224803385254,-24.089456958657895,-24.0894568769279,-3841142895.0,235226565.6,294033207.0,649813387.0,0.498965442
2016,66.0,2015,-8.81967222832741,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,64.5,10,CAD,2024-12-31,,,,,,,,,,
2017,45.0,2016,30.1558239548531,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,64.5,10,CAD,2024-12-31,,,,,,,,,,
2018,78.0,2017,9.59118938175148,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,64.5,10,CAD,2024-12-31,,,,,,,,,,
2019,41.0,2018,-18.5180488501874,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,64.5,10,CAD,2024-12-31,,,,,,,,,,
2020,60.0,2019,43.427088453372,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,64.5,10,CAD,2024-12-31,,,,,,,,,,
2021,69.0,2020,-0.938805603701888,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,64.5,10,CAD,2024-12-31,,,,,,,,,,
2022,55.0,2021,27.3624370708116,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,64.5,10,CAD,2024-12-31,,,,,,25976577917.0,3180656921.0,3975821151.0,8786564744.0,2.98414036
2023,77.0,2022,-13.4000465151529,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,64.5,10,CAD,2024-12-31,63.170731721211645,-30.800915320146906,-104.99579714135754,-30.800915327552268,-30.800915324498153,-1297737137.0,2200985476.0,2751231845.0,6080222377.0,4.869243661
2024,79.0,2023,17.2734445652541,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,64.5,10,CAD,2024-12-31,-22.122570998609138,10.548941759577518,-1830.9590580052884,10.54894176940397,10.548941759577518,22463298522.0,2433166152.0,3041457690.0,6721621495.0,3.792041775
2025,75.0,2024,18.1113805143566,SLF,Sun Life Financial Inc,Canada,Financials,31768.0,64.5,10,CAD,2024-12-31,0.9596929084464032,-5.1450792662514395,-7.079674689994755,-5.145079267811405,-5.145079258031697,20872970062.0,2307977825.0,2884972281.0,6375788741.0,3.828433731
2019,44.0,2018,-14.8362994277959,SU.TO,Suncor Energy Inc.,Canada,Materials,15010.0,44.0,1,CAD,2024-12-31,,,,,,,,,,
2022,39.0,2021,-19.1767664913011,SPWRQ,SunPower Corp,USA,Industrials,,30.0,3,USD,,,,,,,863489000.0,472844000.0,-24572000.0,148470000.0,2.47
2023,35.0,2022,-14.892607310984,SPWRQ,SunPower Corp,USA,Industrials,,30.0,3,USD,,-110.93117408906883,-100.55754517336806,30.674276105428095,69.76628275072405,-109.87704189965402,1128358000.0,-46703000.0,137000.0,252052000.0,-0.27
2024,16.0,2023,-73.6784750773983,SPWRQ,SunPower Corp,USA,Industrials,,30.0,3,USD,,-192.59259259259258,-6682.481751824818,54.37857488492127,59.8880389760843,-191.7478534569514,1741943000.0,42849000.0,-9018000.0,403001000.0,0.25
2018,40.0,2017,80.795218864524,SCA-B.ST,Svenska Cellulosa SCA AB,Sweden,Consumer Staples,3333.0,40.0,1,SEK,2024-12-31,,,,,,,,,,
2023,72.0,2022,13.1275020063384,SHB-A.ST,Svenska Handelsbanken AB,Sweden,Financials,11799.0,77.0,2,SEK,2024-12-31,11.054766674704627,11.005274707415658,12.605579144776483,11.005274701521943,11.005274729476072,5084495981.0,2234259140.0,2792823925.0,6172140874.0,1.128673998
2024,82.0,2023,9.82057926198254,SHB-A.ST,Svenska Handelsbanken AB,Sweden,Financials,11799.0,77.0,2,SEK,2024-12-31,34.2465753339699,34.28215539939561,25.770353539394407,34.282155401108234,34.282155381492586,6394788571.0,3000211330.0,3750264163.0,8288083800.0,1.515206189
2023,62.0,2022,-4.37741618883987,UHR.SW,Swatch Group AG,Switzerland,Consumer Discretionary,32477.0,62.0,1,CHF,2024-12-31,-1591.5093941485766,13.418217407687486,2.5434158336327366,5.994944025331428,5.490196074113635,9170284193.0,986854159.7,1416080690.0,7178232859.0,18.0567934
2025,81.0,2024,45.7830820328802,SREN.SW,Swiss Re AG,Switzerland,Financials,15000.0,81.0,1,USD,2024-12-31,4.356243949661174,4.178720668595307,-80.02426851046293,4.178720668595307,4.178720668595307,8725000000.0,3241000000.0,4051250000.0,8953262500.0,10.78
2016,88.0,2015,45.5814188632149,6869.T,Sysmex Corp,Japan,Health Care,,77.6,5,JPY,,,,,,,,,,,
2017,70.0,2016,-13.3162467418488,6869.T,Sysmex Corp,Japan,Health Care,,77.6,5,JPY,,,,,,,,,,,
2021,32.0,2020,71.938254815139,6869.T,Sysmex Corp,Japan,Health Care,,77.6,5,JPY,,,,,,,,,,,
2024,100.0,2023,-0.13577012991279,6869.T,Sysmex Corp,Japan,Health Care,,77.6,5,JPY,,3.914675831513669,12.802219003843017,12.84347683131745,13.378282711198091,3.8374308363218512,2807350411.0,313108660.2,520085630.4,1477746495.0,0.498618566
2025,98.0,2024,13.3551184022111,6869.T,Sysmex Corp,Japan,Health Care,,77.6,5,JPY,,8.681936644934309,5.97772487505358,12.425761658864038,12.224525831137226,8.419972057994194,3156185082.0,339472321.9,551174918.5,1658393997.0,0.541908314
2025,97.0,2024,-2.76512646570319,5880.TW,Taiwan Cooperative Financial Holding Co Ltd,Taiwan,Financials,9678.0,97.0,1,TWD,2024-12-31,11.504423599198804,11.331555072119347,7.205809438126612,11.331555036409359,11.331555106333338,2227205912.0,650795329.8,813494162.0,1797822098.0,0.042664137
2023,9.0,2022,-0.174004790942406,2633.TW,Taiwan High Speed Rail Corp,Taiwan,Industrials,4837.0,6.0,3,TWD,2024-12-31,4.687500937326669,198.99821620116933,22.844289446871176,148.43638029967065,4.387106715495856,1257347103.0,127631358.1,335909244.9,380697175.8,0.022686486
2024,4.0,2023,9.69835720509427,2633.TW,Taiwan High Speed Rail Corp,Taiwan,Industrials,4837.0,6.0,3,TWD,2024-12-31,107.4626850540009,106.96750576393559,34.14405091288463,97.39348386834024,107.57716798125962,1686656338.0,264933558.6,695222985.8,751471418.3,0.047065993
2025,5.0,2024,-5.99203730136226,2633.TW,Taiwan High Speed Rail Corp,Taiwan,Industrials,4837.0,6.0,3,TWD,2024-12-31,-17.2661883496222,4.693181449179877,6.772744419023432,5.243717371066922,-17.546080589278727,1800889261.0,218448102.9,727851062.0,790876455.6,0.03893949
2018,74.0,2017,39.9723442252104,TSM,Taiwan Semiconductor,Taiwan,Information Technology,,34.6,5,TWD,2024-12-31,,,,,,,,,,
2019,10.0,2018,-4.96584078604546,TSM,Taiwan Semiconductor,Taiwan,Information Technology,,34.6,5,TWD,2024-12-31,,,,,,,,,,
2020,25.0,2019,67.3517680333131,TSM,Taiwan Semiconductor,Taiwan,Information Technology,,34.6,5,TWD,2024-12-31,,,,,,,,,,
2021,20.0,2020,87.5782100244907,TSM,Taiwan Semiconductor,Taiwan,Information Technology,,34.6,5,TWD,2024-12-31,,,,,,,,,,
2022,44.0,2021,9.75130249963011,TSM,Taiwan Semiconductor,Taiwan,Information Technology,,34.6,5,TWD,2024-12-31,,,,,,53750548768.0,20057535092.0,22008721846.0,27749882426.0,3.895642057
2016,80.0,2015,25.5184062536967,4502.T,Takeda Pharmaceutical Co Ltd,Japan,Health Care,,68.0,6,JPY,,,,,,,,,,,
2017,67.0,2016,-16.538888529668,4502.T,Takeda Pharmaceutical Co Ltd,Japan,Health Care,,68.0,6,JPY,,,,,,,,,,,
2018,44.0,2017,35.2066405635764,4502.T,Takeda Pharmaceutical Co Ltd,Japan,Health Care,,68.0,6,JPY,,,,,,,,,,,
2019,78.0,2018,-40.0454914801807,4502.T,Takeda Pharmaceutical Co Ltd,Japan,Health Care,,68.0,6,JPY,,,,,,,,,,,
2020,68.0,2019,24.9021468815296,4502.T,Takeda Pharmaceutical Co Ltd,Japan,Health Care,,68.0,6,JPY,,,,,,,,,,,
2021,71.0,2020,-8.19032344107493,4502.T,Takeda Pharmaceutical Co Ltd,Japan,Health Care,,68.0,6,JPY,,,,,,,,,,,
2021,72.0,2020,33.6635986302952,TECHM.NS,Tech Mahindra Ltd,India,Communication Services,148731.0,72.0,1,INR,2025-03-31,,,,,,,,,,
2016,37.0,2015,-71.3848419788882,TECK,Teck Resources Ltd,Canada,Materials,7200.0,71.42857143,7,CAD,2024-12-31,,,,,,,,,,
2019,37.0,2018,-19.5220477778255,TECK,Teck Resources Ltd,Canada,Materials,7200.0,71.42857143,7,CAD,2024-12-31,,,,,,,,,,
2020,91.0,2019,-16.1198384074671,TECK,Teck Resources Ltd,Canada,Materials,7200.0,71.42857143,7,CAD,2024-12-31,,,,,,,,,,
2021,91.0,2020,5.98590769826059,TECK,Teck Resources Ltd,Canada,Materials,7200.0,71.42857143,7,CAD,2024-12-31,,,,,,,,,,
2022,74.0,2021,53.6079193157975,TECK,Teck Resources Ltd,Canada,Materials,7200.0,71.42857143,7,CAD,2024-12-31,,,,,,9291594107.0,2087442574.0,3068569697.0,3794953131.0,3.864825686
2023,78.0,2022,32.2482195648962,TECK,Teck Resources Ltd,Canada,Materials,7200.0,71.42857143,7,CAD,2024-12-31,16.572504713993965,70.49335865223465,35.64154786426897,64.38434983665151,15.655509045874236,12603262068.0,2414242335.0,5231707539.0,6238309031.0,4.505324105
2024,92.0,2023,13.7532419930724,TECK,Teck Resources Ltd,Canada,Materials,7200.0,71.42857143,7,CAD,2024-12-31,-25.848142172670606,-99.49916527549229,-62.601062601343024,-87.02601796611765,-27.374133259907396,4713486091.0,1753364421.0,26202208.04,809357092.9,3.340781525
2016,99.0,2015,-10.1925032037148,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,60.6,10,SEK,2024-12-31,,,,,,,,,,
2017,72.0,2016,-30.8823990347156,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,60.6,10,SEK,2024-12-31,,,,,,,,,,
2018,28.0,2017,2.32908770312622,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,60.6,10,SEK,2024-12-31,,,,,,,,,,
2019,21.0,2018,46.4784032996265,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,60.6,10,SEK,2024-12-31,,,,,,,,,,
2020,52.0,2019,6.4876707870309,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,60.6,10,SEK,2024-12-31,,,,,,,,,,
2021,89.0,2020,20.4922477682129,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,60.6,10,SEK,2024-12-31,,,,,,,,,,
2022,95.0,2021,2.50491228349056,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,60.6,10,SEK,2024-12-31,,,,,,23945823857.0,2339189746.0,3218112411.0,10384728461.0,0.701942459
2023,65.0,2022,-36.6436465089808,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,60.6,10,SEK,2024-12-31,-17.47430240574748,-14.301271590975508,16.887488482956815,12.452729061299623,-17.493610670093968,27989672103.0,1929980999.0,2757881415.0,11677910560.0,0.579282911
2024,15.0,2023,7.72169002805314,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,60.6,10,SEK,2024-12-31,-241.28113870771517,-55.213783802230665,-3.017904882527948,-10.320843817115174,-241.241187836171,27144970422.0,-2725928088.0,1235150733.0,10472651650.0,-0.818417493
2025,70.0,2024,47.8384053863791,ERIC-B.ST,Telefonaktiebolaget LM Ericsson,Sweden,Information Technology,92866.0,60.6,10,SEK,2024-12-31,-100.1259446442453,-47.951264309373975,-5.8746691678380785,7.64059763221476,-100.07562580352267,25550293214.0,2061505.02,642880340.4,11272824824.0,0.001030753
2024,75.0,2023,50.5001106886203,VIVT3.SA,Telefonica Brasil SA,Brazil,Communication Services,,74.5,2,BRL,2024-12-31,24.180327681618362,45.61377739786191,8.448981732974737,10.069486461050548,23.118065963136022,9441169098.0,911385305.0,1541531139.0,4110747590.0,0.274536079
2025,74.0,2024,-10.3968845586253,VIVT3.SA,Telefonica Brasil SA,Brazil,Communication Services,,74.5,2,BRL,2024-12-31,11.55115535834545,14.273628111251538,7.187881277793845,7.97072446863613,10.310576491026483,10119789124.0,1005354384.0,1761563561.0,4438403954.0,0.306248168
2016,51.0,2015,1.9020582210096,TEL.OL,Telenor ASA,Norway,Communication Services,10867.0,67.0,2,NOK,2024-12-31,,,,,,,,,,
2017,83.0,2016,-7.87280133920454,TEL.OL,Telenor ASA,Norway,Communication Services,10867.0,67.0,2,NOK,2024-12-31,,,,,,,,,,
2016,53.0,2015,-2.86722042112024,T.TO,Telus Corp,Canada,Communication Services,106800.0,61.625,8,CAD,2024-12-31,,,,,,,,,,
2018,73.0,2017,16.6479039330224,T.TO,Telus Corp,Canada,Communication Services,106800.0,61.625,8,CAD,2024-12-31,,,,,,,,,,
2020,96.0,2019,17.4066329985427,T.TO,Telus Corp,Canada,Communication Services,106800.0,61.625,8,CAD,2024-12-31,,,,,,,,,,
2021,54.0,2020,5.83612601881243,T.TO,Telus Corp,Canada,Communication Services,106800.0,61.625,8,CAD,2024-12-31,,,,,,,,,,
2022,49.0,2021,22.9844445947805,T.TO,Telus Corp,Canada,Communication Services,106800.0,61.625,8,CAD,2024-12-31,,,,,,12255354973.0,1204573731.0,1937507717.0,7379560759.0,0.887963717
2023,37.0,2022,-8.36104097115626,T.TO,Telus Corp,Canada,Communication Services,106800.0,61.625,8,CAD,2024-12-31,-5.7377049337253485,6.6867017283730386,8.635229834888602,10.316599278236255,-2.41691847088769,13313633042.0,1175460166.0,2067063079.0,8140880471.0,0.837014979
2024,85.0,2023,-5.02389886907956,T.TO,Telus Corp,Canada,Communication Services,106800.0,61.625,8,CAD,2024-12-31,-49.565217398576564,-20.281690155426553,9.364749614675462,11.470719713015178,-47.9256965820482,14560421441.0,612112693.4,1647827750.0,9074698052.0,0.422146685
2025,46.0,2024,-12.1687882072482,T.TO,Telus Corp,Canada,Communication Services,106800.0,61.625,8,CAD,2024-12-31,15.517241358889263,13.162544204028606,0.6698325415593305,0.2566570465104,18.073721766084198,14657951882.0,722744238.5,1864723806.0,9097988904.0,0.487652205
2019,69.0,2018,7.00961652204133,TSLA,Tesla Inc,USA,Consumer Discretionary,125665.0,67.0,7,USD,2024-12-31,,,,,,,,,,
